unit_id,source_group,source_id,title,author,source_archive,source_url,epoch_bucket,original_split,final_decision,routing_status,attribution_id,line_count,logical_character_count,logical_byte_count,logical_sha256,storage_kind,storage_path,byte_start,byte_end,activation_status,training_eligible,canonical_author_key,author_group_id,author_resolution_status,work_group_id,split_group_id,v7_split,v7_split_tier,v7_split_decision,v8_rendering_policy,source_tei_sha256,source_line_text_sha256,source_storage_path,source_byte_start,source_byte_end,source_logical_sha256,supersedes_logical_sha256,v8_normalization_policy,long_s_replacement_count,base_v7_split,base_v7_training_eligible,v8_split,v8_split_group_id,v8_split_decision,v8_training_eligible
wikisource:sonnet:itws:746809:sonnet0001,wikisource,itws:746809:sonnet0001,Eo caminai l'altrèr per un bel piano,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Eo_caminai_l'altr%C3%A8r_per_un_bel_piano,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746809,14,512,541,da11bdd0549ac816998c7eb1c74a13e0d759d86485386bdb47d1d128cb8d4dea,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11914374,11914915,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:23bdac20ce762dfb,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,279683,280222,5bcb677c584a714dc8fb3a535ae3fbae1f1a99e9b9a170a2bc559043eb460140,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:bd56236f1e112c7b,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746809:sonnet0002,wikisource,itws:746809:sonnet0002,Eo caminai l'altrèr per un bel piano,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Eo_caminai_l'altr%C3%A8r_per_un_bel_piano,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746809,14,466,481,9b897a3dff9f9a58c3b20f5e989e9fdb2e0986cd845b6cd4a0ec9f5720be5dba,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11914916,11915397,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:23bdac20ce762dfb,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,280223,280702,fed6b38883d125ec8deae3774fbee92151be65a8bccbacc56ed94e32af9c74ae,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:bd56236f1e112c7b,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746811:sonnet0001,wikisource,itws:746811:sonnet0001,S'eo vidi mai zovene corpo umano,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/S'eo_vidi_mai_zovene_corpo_umano,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746811,14,515,542,1fd86d7266badc13bbba7afb4bcd8b47d92eadbcbd2041fbc47ea354be1069cc,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11915398,11915940,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:039bb4bf62980dfe,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,280703,281243,4e27b630e0906fa4b8e613a55fb552bca412dde6fea5027c9b62cc9a9e42b6fb,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:3bd2885def237912,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746811:sonnet0002,wikisource,itws:746811:sonnet0002,S'eo vidi mai zovene corpo umano,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/S'eo_vidi_mai_zovene_corpo_umano,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746811,14,493,508,a369b74decf22a11756f56e2fc2aa9f0748904259da03c9893fee57cab0c2bcf,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11915941,11916449,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:039bb4bf62980dfe,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,281244,281750,4da3b63b63f9bebe6059870c85c214a18a39f1e930016a18c5e36c4a0a9bc5cb,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:3bd2885def237912,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746813:sonnet0001,wikisource,itws:746813:sonnet0001,"Increata vertú, eo non contendo",Niccolò de' Rossi,Italian Wikisource,"https://it.wikisource.org/wiki/Increata_vert%C3%BA,_eo_non_contendo",origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746813,14,502,519,db0b1c49e88acbbe0677ca1e6ccc659ddd9ca8006e9c39db803c21023e7b8e28,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11916450,11916969,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:c90eb25be4dfa68e,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,281751,282268,058fec97b633110d11de7532016580d84c04a5c131c217a6b7ea55afda922c6b,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:323744c07122ca28,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746813:sonnet0002,wikisource,itws:746813:sonnet0002,"Increata vertú, eo non contendo",Niccolò de' Rossi,Italian Wikisource,"https://it.wikisource.org/wiki/Increata_vert%C3%BA,_eo_non_contendo",origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746813,14,516,532,aa01d4198a4d39fa6178b4a7b0710c03db644adf5d0e27c88dd01030eb84c7c6,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11916970,11917502,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:c90eb25be4dfa68e,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,282269,282799,6b811f1ef2f98e94c248f5edd62523757a51896a600b1dd3abc5dbd1ab225da7,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:323744c07122ca28,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746815:sonnet0001,wikisource,itws:746815:sonnet0001,A lo tempo de Moises e più enanti,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/A_lo_tempo_de_Moises_e_pi%C3%B9_enanti,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746815,14,497,514,b62cf2464346fee57abb679fdac3ae0e2572bba77045e4dc90e1e48f5a51c7c4,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11917503,11918017,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:cb44ee6240b166d7,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,282800,283312,2aab8b451663653bf3994c696986fc616c22ba7f7e22bb707758507a99331ca0,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:5cb6d46e3c9fe958,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746815:sonnet0002,wikisource,itws:746815:sonnet0002,A lo tempo de Moises e più enanti,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/A_lo_tempo_de_Moises_e_pi%C3%B9_enanti,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746815,14,498,510,ad58a555e610040f82093365312259d7e491880a2c12aa770280bf33065366bb,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11918018,11918528,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:cb44ee6240b166d7,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,283313,283821,273d7948fa6021e9c8b2b9f6e18eece208b5ca91091d39cb55764678d2f4e44d,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:5cb6d46e3c9fe958,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746817:sonnet0001,wikisource,itws:746817:sonnet0001,S'el mondo se partisse per bontade,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/S'el_mondo_se_partisse_per_bontade,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746817,14,507,526,28460347a0b10ec3789502b2980e5198bdd9b44ef25afeeade0a7e49373e5f05,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11918529,11919055,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:b0bf1e8884f23e96,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,283822,284346,ad79675a32b0dda9e8556f652970c1375de928d0e770ef339aa25269aa5949ac,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:37fad5f99572339f,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746817:sonnet0002,wikisource,itws:746817:sonnet0002,S'el mondo se partisse per bontade,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/S'el_mondo_se_partisse_per_bontade,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746817,14,496,505,5d80bd49936949ecb7c06e0b28d71047d2d6137e8be7e47036357ba5c1e12a5a,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11919056,11919561,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:b0bf1e8884f23e96,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,284347,284850,f0cf71cc5142e628961d66b3bea880676e17bf3ed685aee88bbbb9224a43d81a,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:37fad5f99572339f,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746819:sonnet0001,wikisource,itws:746819:sonnet0001,"Morte terribel, villana e soperba",Niccolò de' Rossi,Italian Wikisource,"https://it.wikisource.org/wiki/Morte_terribel,_villana_e_soperba",origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746819,14,499,508,5536e5bf1dfac70689a02e2e2c8359b64e7754f3d06714d1326101adcd24384e,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11919562,11920070,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:03469ac88284b6fe,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,284851,285357,d6c1fae57ef9bcdbc2c755acee1438a5d2c21b3910df97dd459b7afabf6addc4,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:613f70d71ef57796,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746819:sonnet0002,wikisource,itws:746819:sonnet0002,"Morte terribel, villana e soperba",Niccolò de' Rossi,Italian Wikisource,"https://it.wikisource.org/wiki/Morte_terribel,_villana_e_soperba",origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746819,14,506,522,79fe636bd242242b7b2d659450114fd42dee7fd01a514ebc1a2ccf060c9e2224,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11920071,11920593,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:03469ac88284b6fe,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,285358,285878,f008823245150d2dcd3957e3e65f32ea7f2aa5e88c0d28a905e7ebde35c055f0,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:613f70d71ef57796,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746821:sonnet0001,wikisource,itws:746821:sonnet0001,Non dèe cessare Tomo en sua vita,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Non_d%C3%A8e_cessare_Tomo_en_sua_vita,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746821,14,490,501,ffff6ca523b13273a3b7d958fec4bfaa81c606340fb355944a4820b588ed09f1,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11920594,11921095,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:5a0946d4f1f0c15a,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,285879,286378,12365c1c585798b2e90982cc71cbe5891482c03bbceaffd538c374f41e78fdc5,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:33ba3bea278bebc5,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746821:sonnet0002,wikisource,itws:746821:sonnet0002,Non dèe cessare Tomo en sua vita,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Non_d%C3%A8e_cessare_Tomo_en_sua_vita,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746821,14,494,518,79021237c8bdbb5756de06c78e095b3f1499d0edaedab76d4487b8b4675c1be7,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11921096,11921614,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:5a0946d4f1f0c15a,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,286379,286895,056f6296c9a1a7b4e4a6084fe057ac62b1a38b646925170ab70cecb95feee075,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:33ba3bea278bebc5,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746823:sonnet0001,wikisource,itws:746823:sonnet0001,Attorno la mente combatte forte,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Attorno_la_mente_combatte_forte,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746823,14,502,523,46ed4aa2c10502f74986f0309e9e83a65d951ebc78bb513d336c12a4d773a1af,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11921615,11922138,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:d231ccd38d01b04a,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,286896,287417,03da20a78c37acde4c672ee25799411b51da16cd0a802d0f30f599757e04b0ce,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:0cf173ed66533f80,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746823:sonnet0002,wikisource,itws:746823:sonnet0002,Attorno la mente combatte forte,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Attorno_la_mente_combatte_forte,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746823,14,524,555,2d38007a726dfcc730494fd69101df832f1e0581fc63fffa3834255b0b7dbeee,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11922139,11922694,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:d231ccd38d01b04a,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,287418,287971,50f29e3601660a1064c03dc70754506dbba1125c0da8a3d11d6c34f7224e1d2f,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:0cf173ed66533f80,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746825:sonnet0001,wikisource,itws:746825:sonnet0001,Cui Deo ha dato sane le sue membra,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Cui_Deo_ha_dato_sane_le_sue_membra,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746825,14,502,522,c2522b5b8133b8b5b3911bb66391d2b4507a408ab4c83f5450086ff495124ff8,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11922695,11923217,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:07353405891eebe9,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,287972,288492,1eb5fe93bf19ecd1d5fc23aad1b1ff828ac3e61d9b38a20c57372b9e612809f6,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:dacea8ba6dcf3035,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746825:sonnet0002,wikisource,itws:746825:sonnet0002,Cui Deo ha dato sane le sue membra,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Cui_Deo_ha_dato_sane_le_sue_membra,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746825,14,508,529,7ab3f4776f4e9f6ad76782d12607f96f2513f72f9c6abcb14b7c118afa37f6a0,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11923218,11923747,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:07353405891eebe9,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,288493,289020,ee1d758ec0e1dabfbff5c3595b778edb7ba7dc0cf7d1286171b794424c8b44b3,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:dacea8ba6dcf3035,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746827:sonnet0001,wikisource,itws:746827:sonnet0001,Se tu pensi che Deo t'ha dato exenza,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Se_tu_pensi_che_Deo_t'ha_dato_exenza,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746827,14,514,537,3917c238a20938dbd8a2ad772ca53f5b18d31af5b97980e583fb6704fd5d9ff4,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11923748,11924285,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:d5fda88d92096473,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,289021,289556,b933a7cbdc93a9e490e5ef2393dc0de1ffd11c1269140f5305c5284ae91abe91,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:adc4677e9cb44bbd,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746827:sonnet0002,wikisource,itws:746827:sonnet0002,Se tu pensi che Deo t'ha dato exenza,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Se_tu_pensi_che_Deo_t'ha_dato_exenza,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746827,14,488,495,71dca4135538e7c66c1b7f81297ce342b4643fd7f3941a0920a69fada5795e0b,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11924286,11924781,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:d5fda88d92096473,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,289557,290050,359bda2b3cd5920578c5365b2d4da097b32f406c726d5b24294161ad52f21c60,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:adc4677e9cb44bbd,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746829:sonnet0001,wikisource,itws:746829:sonnet0001,Ricordati che tornarai en cenere,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Ricordati_che_tornarai_en_cenere,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746829,14,520,540,86db32e90d9cd7b24d8d88b0e6e53a91a7bd2b8060ccaa4593f79cbfd2b0ec61,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11924782,11925322,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:9b4b04cc259865ee,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,290051,290589,6a06d2c3fe140b22e1c5e4fc6704cb1c361b2a5815f8441eb973d2a5b1d8f536,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:870176f0e0fa3963,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746829:sonnet0002,wikisource,itws:746829:sonnet0002,Ricordati che tornarai en cenere,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Ricordati_che_tornarai_en_cenere,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746829,14,520,535,31aa259746ac7ab5efd38f63bc723012617c0b7752998a22fb04cebf31a30a15,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11925323,11925858,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:9b4b04cc259865ee,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,290590,291123,dd7a8db649d3675817a45e756c5ae443f7316d420572ca1a6761b55e579bb88f,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:870176f0e0fa3963,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746831:sonnet0001,wikisource,itws:746831:sonnet0001,Agli altri mali de la nostra terra,Niccolò de' Rossi,Italian Wikisource,https://it.wikisource.org/wiki/Agli_altri_mali_de_la_nostra_terra,origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746831,14,505,520,ff142e2659e4d489f586e4d4148b02224c7b56c89fa0996b6afc7d5669ecd08a,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11925859,11926379,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:28bffc6e567c0b3f,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,291124,291642,d922c584e779c9ae56549a2ac3bd83759763cbdae60d7d534e537b802f41ad79,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:c6887bab520cdc01,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746833:sonnet0001,wikisource,itws:746833:sonnet0001,"Eo so ben la casón, per che non mòre",Niccolò de' Rossi,Italian Wikisource,"https://it.wikisource.org/wiki/Eo_so_ben_la_cas%C3%B3n,_per_che_non_m%C3%B2re",origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746833,14,486,500,2928b29e14231d8f9538df482b8584243cb2ba8bbab092f8fba89f2d0827a9c6,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11926380,11926880,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:32e8379f0599dcb9,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,291643,292141,39ff4d5728177ed26cd50ec4e1e151f6c19d7ce0d57c5ef9ba2b53c9da680ab6,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7b108cbe8316213f,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746833:sonnet0002,wikisource,itws:746833:sonnet0002,"Eo so ben la casón, per che non mòre",Niccolò de' Rossi,Italian Wikisource,"https://it.wikisource.org/wiki/Eo_so_ben_la_cas%C3%B3n,_per_che_non_m%C3%B2re",origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746833,14,553,601,fcc4749139d16da4ad3e879f73a499112c8177c3ea516853b442390b112377f3,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11926881,11927482,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:32e8379f0599dcb9,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,292142,292741,59a73241e4657f14f2dba7c9de52272d400a4d60d3c0c559e1d78e378d567af6,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7b108cbe8316213f,preserve_v7_assignment_after_v8_check,true
wikisource:sonnet:itws:746835:sonnet0001,wikisource,itws:746835:sonnet0001,"Scalza, spernata a modo d'un ribaldo",Niccolò de' Rossi,Italian Wikisource,"https://it.wikisource.org/wiki/Scalza,_spernata_a_modo_d'un_ribaldo",origins_through_1800,,retain_canonical_candidate_7b,canonical_identity,attr:wikisource:itws:746835,14,524,547,9a57b69a3912b1ef4e45eb052b329da75f3c2037d7d93c961c8c98d726898407,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,11927483,11928030,v8_train,true,niccolo rossi,author:9a368ce3461ad373,resolved_author,work:c734273b8efa254a,split_group:a174835cedc13b25,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,292742,293287,c037255a4cce805ca8e14bf46650eb71cd0b4ef2e8e7c5b5c6df460ebaffd4da,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7476b969ba2baa26,preserve_v7_assignment_after_v8_check,true
