candidate_id,ebook_id,title,source_record_authors,poem_author,poem_author_resolution,period_bucket,source_archive,source_url,source_kind,stanza_pattern,line_count,first_line,last_line,character_start,character_end,source_text_sha256,cleaned_source_text_sha256,candidate_decision,manual_review_resolution,manual_review_rationale,exact_reference_ids,near_reference_ids,heldout_reference_ids,duplicate_gutenberg_candidate_ids,final_role,activation_status,artifact_status,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_line_count,cleaned_sha256
pg62892:char69574-70122,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Crisofilo mio caro, io so, che tu","Difficil, ch'io ti renda i Giulj tre.",69574,70122,65286069d7e0ef9db8077d3ccb033e68d299d2810d6b5055696c43b1ad5f94d8,ce34518094e63c853af39066f346652137b52879b0138912706b47d02ef5b43a,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,200510,200991,469,481,14,ce34518094e63c853af39066f346652137b52879b0138912706b47d02ef5b43a
pg62892:char70133-70686,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Soffrir d'aspro Padron la senettù,",Come d'un Creditor simile a te.,70133,70686,8faa23075ee6c730fa74ad49e288deeda81b7b96a3cd3c47da5006faece960fe,4b9dee77c74fd0117fd1e787c70a050e41bcb512fb0323b87c69457352e344dd,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,200992,201476,474,484,14,4b9dee77c74fd0117fd1e787c70a050e41bcb512fb0323b87c69457352e344dd
pg62892:char70697-71270,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Io non bramo il Tesor d'Attalo Re,","Io ne son stanco, e non ne posso più.",70697,71270,8fa3ca6cae9d2fd69a00d3ea3cf98896a007c01c7d5eb0f4759667bab76b0c12,fa73beb12170f04fa5b61f7a3355eeb5cd4ed3f76eb3bb5e0179fbd6329043bc,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,201477,201986,494,509,14,fa73beb12170f04fa5b61f7a3355eeb5cd4ed3f76eb3bb5e0179fbd6329043bc
pg62892:char71281-71846,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Oh quanto scioccamente vaneggiò,","Rompere il vaso, e non pensarvi più.",71281,71846,b9179a94d86434ec1d536f668343e53b592a0279ed0e11c44aa97397b47ee0fa,1dbb7674011aa896a9b0ab4c2123cf09bb2acd95849cebf41ca3e6d8c192a47b,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,201987,202490,486,503,14,1dbb7674011aa896a9b0ab4c2123cf09bb2acd95849cebf41ca3e6d8c192a47b
pg62892:char71857-72416,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Come caldaja, o pentola, che sta",E la Poetica effusion causò.,71857,72416,33a6f6a8784de2725738a7756ce2a52b5526070f40148d022140e9a653c5353a,60ecf4732ff22684bd8bb439b07f1d0d55fc1fd98eb21c3a6ccddbf328b11825,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,202491,202981,480,490,14,60ecf4732ff22684bd8bb439b07f1d0d55fc1fd98eb21c3a6ccddbf328b11825
pg62892:char72427-72987,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Forse al tempo, che Davide regnò,",Che Creditor divenir possa a te.,72427,72987,880d0f04ae69ca0c661a88f04ef104f40ea44a27b85803e492d2ef3e5d45c21c,3960d2b41c586a0ceb5c9d3fb77848a358ec201a060db04508f277d52ed05479,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,202982,203475,481,493,14,3960d2b41c586a0ceb5c9d3fb77848a358ec201a060db04508f277d52ed05479
pg62892:char72998-73554,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,Guardami il Ciel! che brutto sogno oimè,E le veci del Diavolo farà.,72998,73554,e21259cfec21f3c3ae9cf7847a0faf228e3c113f8ae5fcd02f86135b54d94971,e03c9bb07484cdbc023975f5856eebe9eda44ea6b00b6959c068e9efd7cbfce8,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,203476,203968,477,492,14,e03c9bb07484cdbc023975f5856eebe9eda44ea6b00b6959c068e9efd7cbfce8
pg62892:char73565-74109,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Di tanto orrore un sogno tal mi fu,",Gli farò dir dal Portinar: non v'è.,73565,74109,b60130d1c1e95c2aa22a0fbb7b6f53a2562d078dc61c77f9d0cc85dc5ce4bba9,ad0c6f0d27c3c1bf29626466295a3ef3eeef3966b7c213eca8277591cd26ea96,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,203969,204454,465,485,14,ad0c6f0d27c3c1bf29626466295a3ef3eeef3966b7c213eca8277591cd26ea96
pg62892:char74120-74684,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Non già per impugnar la verità,","E duri ancor, nè la finisci più?",74120,74684,aac6e1a453faad4e2de200170e9cf8f98257648d645150ae363e730ac87c2c19,f996f763691c5880e83441828f4c6865c6e3ca00f8f795e99ff245e795de8251,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,204455,204953,485,498,14,f996f763691c5880e83441828f4c6865c6e3ca00f8f795e99ff245e795de8251
pg62892:char74695-75292,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"La Lingua d'_oc_, dett'anch'oggi così,",Che per me si può dir Lingua del _no_.,74695,75292,29fb47e608bc9cab06ae542b64f66b811f44f57a1af9ebd742c5b864392dd310,3aeb6964350031d258cf74ee7fee25586cb9d86e3910d805013ace07be0d5a74,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,204954,205488,518,534,14,3aeb6964350031d258cf74ee7fee25586cb9d86e3910d805013ace07be0d5a74
pg62892:char75303-75864,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Saggio Guerrier, che forza ed arte usò,",Pertinace mi chiedi i Giulj tre.,75303,75864,8eae46993d177dcd0fe30ab8e4b58189bec49e9cbbdfdaffa3858c05d7e1183a,ccb01d94e8fe1888ff83e5e3c5a7564fbee3a39d8a8d1e792a80a87d8a968506,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,205489,205984,482,495,14,ccb01d94e8fe1888ff83e5e3c5a7564fbee3a39d8a8d1e792a80a87d8a968506
pg62892:char75875-76440,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Dicon, ch'era una volta in Frigia un Re",Che i Giulj tre non mi chiedessi più.,75875,76440,80d8cffc82843ab29496cf6eaea416c3a2c35ca63512915afc896ed08458f00a,33a5f1680460d48bb51e3bca51552aee2c331429786304c3f7a41bb4444bf432,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,205985,206483,486,498,14,33a5f1680460d48bb51e3bca51552aee2c331429786304c3f7a41bb4444bf432
pg62892:char76451-77014,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Tu dici, che niun mai trovar potrà,","Se i tre Giulj non ho, trovarli in me.",76451,77014,3c941e620ec0f27325ccff744ca78615af1e64419a146970dabf885c75ee98e0,e0191ff309bf1f7b5ae6aba2d1666257a54d071c51c5a766f5c76e2d207c87ae,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,206484,206979,484,495,14,e0191ff309bf1f7b5ae6aba2d1666257a54d071c51c5a766f5c76e2d207c87ae
pg62892:char77025-77613,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Avanti il Creditor viemmi ogni dì,","Lo spaventoso suon, ch'altri fugò.",77025,77613,4adcfe391686534023c6138a25d88ac96accd2fbe917f93629a41c356f01861c,df93a8062a9de28468be7c8f517b2d2a0c864653aaaf3f95f609467d75bf246b,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,206980,207503,509,523,14,df93a8062a9de28468be7c8f517b2d2a0c864653aaaf3f95f609467d75bf246b
pg62892:char77624-78206,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"O inutile travaglio, o vanità",Darteli alfine; e non sentirti più.,77624,78206,634be78c828dd89ec2e2a4b70e4edb08cafdae8814ca81b7e814afae702cfbfa,73560127c54428f493f85a5273cd15b414f2d1841fbf6fa1899b9364a048dbbb,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,207504,208016,503,512,14,73560127c54428f493f85a5273cd15b414f2d1841fbf6fa1899b9364a048dbbb
pg62892:char78217-78771,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,Crisofilo impegnossi in pochi dì,Domandarmi in Francese i Giulj tre.,78217,78771,4ba57f73fd5a7b1d4aaeb7b97acf25c9a9b668ef7003cc49bc7c6756221d0a7c,8223596d072b67afc959b182658f9cc0124a7dd45fd9e346d26f4fb84f618c9e,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,208017,208504,475,487,14,8223596d072b67afc959b182658f9cc0124a7dd45fd9e346d26f4fb84f618c9e
pg62892:char78782-79341,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Tu crederai, che irato io sia con te,",Ed un'avaro cor mai non s'empì.,78782,79341,f36c49e8f9e2e92fdcd952d0744cfc683f036bab1562d9a3b3b603de03c7dd6a,cb5761efa7ec1e344bb9f2bf6b34c32a6e1627c37d461a14d17d387d0d78d641,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,208505,208994,480,489,14,cb5761efa7ec1e344bb9f2bf6b34c32a6e1627c37d461a14d17d387d0d78d641
pg62892:char79352-79912,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Pallon, che la parete a colpir va,","Riporta il colpo, che portava a me.",79352,79912,cca19c0340eddee5790cccc43ddd8d694dd7dadbab48d6bbe9aaa16063e3f756,f0c63230228a28062b5ff4c2b6d1fffa49c371edfac98698979cbdd2941b62ac,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,208995,209483,481,488,14,f0c63230228a28062b5ff4c2b6d1fffa49c371edfac98698979cbdd2941b62ac
pg62892:char79923-80504,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Tra l'affanno, e il calor smaniando sta","Tanto il mal più s'accrebbe, e peggiorò.",79923,80504,393a215ce49670a7f27dff9e57bed9c2916a361cf7fd95e0b6e0a2009c5e3ed2,2ed765cfa48529aee185ee59c27e97cff76478d8689050978a709204d02984ec,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,209484,209995,502,511,14,2ed765cfa48529aee185ee59c27e97cff76478d8689050978a709204d02984ec
pg62892:char80515-81063,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,Secondo la diversa qualità,Onde chiedi sì spesso i Giulj tre.,80515,81063,c631d46bdefb16f95fac7ec6abb3bc876162832516aabcbc0d25b24086f644ed,ad9cb546288a870b8beefa54bdae405f28393289a432a868ee8e99f8b211d727,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,209996,210479,469,483,14,ad9cb546288a870b8beefa54bdae405f28393289a432a868ee8e99f8b211d727
pg62892:char81074-81634,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Pera colui, che primo a noi portò",Ma prigion non si va per Giulj tre.,81074,81634,432a069ace8899ea30a6d739e8f8803bd3eb2f02dc4db4ca9ef3bb8328d72bfb,6216993f06c1fc1f7df069d7f5dd87a1a056c6c79f7eed116a6b9153ed935b12,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,210480,210973,481,493,14,6216993f06c1fc1f7df069d7f5dd87a1a056c6c79f7eed116a6b9153ed935b12
pg62892:char81645-82237,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Che pensi o Creditor, che stai così",Esser felice in avvenir non può.,81645,82237,94817b3c9d792a5e00066a9c1aeb7c8482298d33e3d6284f03d246b4ebd0c23d,ca893c85b8923ba82aac9dc3dc82388038ce88405de61b6032ab33285c893d59,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,210974,211497,513,523,14,ca893c85b8923ba82aac9dc3dc82388038ce88405de61b6032ab33285c893d59
pg62892:char82248-82830,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,Armato tutto il Creditor non già,E vincitor la fuga sol mi fe.,82248,82830,40af7410d6273b001719088ae84a4a19a4340183204becde39bc0be29367e1bb,31d614867ba7b22c991821dda2e82d711f64066499b0e259ad80db393d99c315,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,211498,212012,503,514,14,31d614867ba7b22c991821dda2e82d711f64066499b0e259ad80db393d99c315
pg62892:char82841-83415,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"La prima volta, che il Nocchiero udì",E di quel fiotto al suon cantando vo.,82841,83415,b024673296cc47c35a2b915240705cb8291f9a67351750835213b72f8f4bb94d,312d9eba018a7a75ade68877af04622d3b81bb6f6e258b465f9d01c3f2032ae1,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,212013,212516,495,503,14,312d9eba018a7a75ade68877af04622d3b81bb6f6e258b465f9d01c3f2032ae1
pg62892:char83426-83978,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,Tra i Filosofi dell'Antichità,Con quel mio Creditor di Giulj tre.,83426,83978,a77f399d3e891b5b798735bc6702f2bad5452f842615437c5abb7ed4ab90d660,5c79e9048eb9f779b3558ed40d9799863da85030bb96def420f51c6902b808fc,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,212517,212999,473,482,14,5c79e9048eb9f779b3558ed40d9799863da85030bb96def420f51c6902b808fc
pg62892:char83989-84550,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Ho inteso dir di Ciceron, che fu",Il debito imbrogliar de' Giulj tre.,83989,84550,d2c38cb70567c01182c23d3d58dbc5adb90ef3140f67a0073f76ae8d61204386,3cfdab21e2d9654e396b1042ac316debc96125a26ca3b41b9161ceff797f76ed,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,213000,213498,482,498,14,3cfdab21e2d9654e396b1042ac316debc96125a26ca3b41b9161ceff797f76ed
pg62892:char84561-85103,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Stansi i bitumi oziosi, e i solfi giù",Eruzzion Poetica scoppiò.,84561,85103,b072cecd551add1103d4dabc7968bc28b8f2c990b9e00ea0a1e7140f872f89b8,0efc8001e201d1acafbb5bd37b9b1886ba40adb63dbc7b87b9b9a1d3563ddaa1,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,213499,213971,463,472,14,0efc8001e201d1acafbb5bd37b9b1886ba40adb63dbc7b87b9b9a1d3563ddaa1
pg62892:char85114-85671,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,Forse viver non puoi senza di me?,E che sente l'odor dove passò.,85114,85671,04042b7d7d1e93d2e08860431e8eb5e74132a268b6bb9d1b34e87ef066dcebf4,bb591b5aac6625694087a5235c310a20db98430a8f00155b85baf489731c504e,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,213972,214464,478,492,14,bb591b5aac6625694087a5235c310a20db98430a8f00155b85baf489731c504e
pg62892:char85682-86251,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,"Felice il Mercatante, che non sta",Or come Diavol mai schivar si può?,85682,86251,f239b3eecbb5ec5b83a2c07665a43cdcb31a979722766a92939d7c71fcc4c952,31791af76a17af38173e658bf2498f3a6230c505ca411656b40843906f2d2183,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,214465,214965,490,500,14,31791af76a17af38173e658bf2498f3a6230c505ca411656b40843906f2d2183
pg62892:char86262-86811,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,explicit_sonetto_heading,4-4-3-3,14,Un certo Ammirator d'antichità,"E fin ch'io vivo, non vi torno più.",86262,86811,0ee4d7943db2301952c74f7085dbbf2874acc1d722d0a78c29f6b687862a2ce1,b3d59902186d01fe28ce93c2eaa9fed14e13374509c2dc8a9a983d73a4db780a,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,214966,215447,470,481,14,b3d59902186d01fe28ce93c2eaa9fed14e13374509c2dc8a9a983d73a4db780a
