unit_id,source_group,source_id,title,author,source_archive,source_url,epoch_bucket,final_role,canonical_priority,final_decision,quarantine_status,attribution_id,logical_character_count,logical_byte_count,logical_sha256,storage_kind,storage_path,byte_start,byte_end,activation_status,training_eligible
wikisource:record:itws:742855,wikisource,itws:742855,Sogno dell'alba,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Sogno_dell'alba,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742855,493,521,f1840b2692792717e9f1db190aa18c31902b845c2e7f10371e6c1b6ea6dac347,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1328643,1329164,inactive_pending_v7,true
wikisource:record:itws:742856,wikisource,itws:742856,Il delatore,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Il_delatore,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742856,1126,1160,ee13bcebf45d81edddc0256eb2e6fc486f618017dded94e69f9b3310fed3786d,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1329165,1330325,inactive_pending_v7,true
wikisource:record:itws:742857,wikisource,itws:742857,Campagnuoli sapienti,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Campagnuoli_sapienti,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742857,1345,1375,7c8344f101593adf342484dcc45225c426501c56f4bcf05913dc2723275fc0d7,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1330326,1331701,inactive_pending_v7,true
wikisource:record:itws:742858,wikisource,itws:742858,Le mie simpatie,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Le_mie_simpatie,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742858,1327,1368,9cb3c1735d214d488955c9f3cfae47446f7a21b78198ab5ae62dc1790c54e081,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1331702,1333070,inactive_pending_v7,true
wikisource:record:itws:742859,wikisource,itws:742859,Tra veglia e sonno,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Tra_veglia_e_sonno,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742859,1355,1377,afb46e548067e502bd914ee87e1ce6cb35760566f66906d5dd66f9d439dd441d,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1333071,1334448,inactive_pending_v7,true
wikisource:record:itws:742862,wikisource,itws:742862,Convegno degli spiriti,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Convegno_degli_spiriti,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742862,3478,3585,d8e2381e29c876b8366bfad1c6b7a775a4ace3a646c97929959e65855f17bc81,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1334449,1338034,inactive_pending_v7,true
wikisource:record:itws:742863,wikisource,itws:742863,Una cena d'Alboino re,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Una_cena_d'Alboino_re,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742863,3623,3754,66e3ed1d8fda7667f58e8bbff719f91e52cc465b93f391cb077dee33e9644224,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1338035,1341789,inactive_pending_v7,true
wikisource:record:itws:742879,wikisource,itws:742879,A Eugenia giovinetta di quattordici anni,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/A_Eugenia_giovinetta_di_quattordici_anni,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742879,1604,1649,402db78a2fcee085fdcfbf34135bf51f6580554712641679363908e7b392d786,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1341790,1343439,inactive_pending_v7,true
wikisource:record:itws:742880,wikisource,itws:742880,Pensiero malinconico,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Pensiero_malinconico,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742880,1303,1344,00a75397273a02984d57505388e36472bc20c0ca17ad007f9c9072764bda1046,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1343440,1344784,inactive_pending_v7,true
wikisource:record:itws:742881,wikisource,itws:742881,Galoppo notturno,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Galoppo_notturno,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742881,2018,2070,e79b28e281980ed8f23af27b632de94ca736e52640cd23e086a97766ac61d1ee,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1344785,1346855,inactive_pending_v7,true
wikisource:record:itws:742882,wikisource,itws:742882,La malinconia. Dipinto di F. Hayez,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/La_malinconia._Dipinto_di_F._Hayez,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742882,2545,2623,ecc6fdc1ca5f52ea7b53c50a33e8731d28a969e800a9e49ab864047ecb774dd0,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1346856,1349479,inactive_pending_v7,true
wikisource:record:itws:742883,wikisource,itws:742883,Ad un Mevio,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Ad_un_Mevio,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742883,2882,2966,476710414d6af8704365d0f5ad5abd7eb6f19df0cf7f05f539ef671d27525b6f,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1349480,1352446,inactive_pending_v7,true
wikisource:record:itws:742884,wikisource,itws:742884,Sogni d'amore (canto di Rodolfo),Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Sogni_d'amore_(canto_di_Rodolfo),nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742884,2782,2854,8685006ee821e46aa4ee4bb9f46a9bde687958dd5d901e0e5868ce5a36e95175,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1352447,1355301,inactive_pending_v7,true
wikisource:record:itws:742886,wikisource,itws:742886,Il conte Rosso,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Il_conte_Rosso,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742886,4695,4823,beebf63f19da25b45e18b0ca6ddd1351ce7c1d9b2d34984f5d942de87b834d98,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1355302,1360125,inactive_pending_v7,true
wikisource:record:itws:742887,wikisource,itws:742887,A M... T...,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/A_M..._T...,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742887,1847,1888,9f1347ebe402e90f3030f51a8380a03f6a7d0622db6421358dd50f2bb6e6f7d2,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1360126,1362014,inactive_pending_v7,true
wikisource:record:itws:742888,wikisource,itws:742888,Solo alla mite rondine il suo nido fa Dio trovare,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Solo_alla_mite_rondine_il_suo_nido_fa_Dio_trovare,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742888,1086,1111,b1212d5aa6b3a69645c972261e43b13dfaacb2a781d3a97adf90fbeef40d3880,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1362015,1363126,inactive_pending_v7,true
wikisource:record:itws:742889,wikisource,itws:742889,Ricordi di una festa (canto di Rodolfo),Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Ricordi_di_una_festa_(canto_di_Rodolfo),nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742889,2189,2247,94c1120e36a3bcc39bc1d69bca86b352526d12cd72763d9f110ccb5e9956ca23,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1363127,1365374,inactive_pending_v7,true
wikisource:record:itws:742890,wikisource,itws:742890,Una serata d'inverno,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Una_serata_d'inverno,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742890,804,822,005571983f149b43f0078b70eb2a307cc0202d63346258c2bed7041831173d79,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1365375,1366197,inactive_pending_v7,true
wikisource:record:itws:742891,wikisource,itws:742891,Contrasto (canto di Rodolfo),Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Contrasto_(canto_di_Rodolfo),nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742891,3106,3202,1a85de565f570f7b0ede6d786d1f54a6ab2e903fd51b65977f0a3f999cd8b2d3,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1366198,1369400,inactive_pending_v7,true
wikisource:record:itws:742893,wikisource,itws:742893,Alla luna (Prati),Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Alla_luna_(Prati),nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742893,3920,4011,a06db49d7fa223a23ca48bba4a3cdf5084488c01a7a9d7239a0dde9b189c5c6b,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1369401,1373412,inactive_pending_v7,true
wikisource:record:itws:742895,wikisource,itws:742895,La notte de' morti,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/La_notte_de'_morti,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742895,3714,3843,1acbf9ba3eb47d88dd01726acfd7c87fc440000e2f60cfeff4628ec8ac441d87,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1373413,1377256,inactive_pending_v7,true
wikisource:record:itws:742896,wikisource,itws:742896,In morte della fanciullina Lidia Vaglienti,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/In_morte_della_fanciullina_Lidia_Vaglienti,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742896,1568,1618,aebf87b173b23562d59024a90b53c473fdcc0789348f6d58405147f05aefd5cf,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1377257,1378875,inactive_pending_v7,true
wikisource:record:itws:742897,wikisource,itws:742897,La paura (Prati),Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/La_paura_(Prati),nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742897,3839,3947,a2c259e124ff084bcf3ec5c1852837f17fd2a5a56b7945d3c576cabef66dde91,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1378876,1382823,inactive_pending_v7,true
wikisource:record:itws:742898,wikisource,itws:742898,La neve di Natale,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/La_neve_di_Natale,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742898,2262,2306,e2ec01afde967c08825b081cd1c284a7f554536435121d96d6351aa38d0c9245,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1382824,1385130,inactive_pending_v7,true
wikisource:record:itws:742899,wikisource,itws:742899,Ricordo (canto di Rodolfo),Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Ricordo_(canto_di_Rodolfo),nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742899,1186,1220,849872d043ad6d986bcf3db4e429377594ec7e395d4a679ad7606271890a38f2,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1385131,1386351,inactive_pending_v7,true
wikisource:record:itws:742900,wikisource,itws:742900,Tedio e primavera,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Tedio_e_primavera,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742900,4922,5072,8e516747beb23f0e771d96fd8163d041bd416c57a654303ba3710ece1981f385,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1386352,1391424,inactive_pending_v7,true
wikisource:record:itws:742901,wikisource,itws:742901,L'amica invisibile,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/L'amica_invisibile,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742901,7165,7405,60e08cf400f805623c2d29578bc96ffdfaf5998810e36841598c1137cb540721,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1391425,1398830,inactive_pending_v7,true
wikisource:record:itws:742902,wikisource,itws:742902,In morte di mio fratello Giuseppe,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/In_morte_di_mio_fratello_Giuseppe,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742902,5163,5328,f0c001f6046d81a0419812e872390b474ad338ef4f71a6ff76eccc7cea48bf98,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1398831,1404159,inactive_pending_v7,true
wikisource:record:itws:742903,wikisource,itws:742903,Meditazione (Prati),Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/Meditazione_(Prati),nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742903,3192,3292,276f62caf1289d0b9ff30262d765b9ab02df64b6af91b71c66ed7a8a5421a8f8,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1404160,1407452,inactive_pending_v7,true
wikisource:record:itws:742905,wikisource,itws:742905,A un rosignolo,Giovanni Prati,Italian Wikisource,https://it.wikisource.org/wiki/A_un_rosignolo,nineteenth_century,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:742905,2534,2629,d96a775ef0171a8f264557656bee50c8b61ff388c5d4c96b93482e21305b7efd,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1407453,1410082,inactive_pending_v7,true
wikisource:record:itws:74403,wikisource,itws:74403,Le cene ed altre prose,Anton Francesco Grazzini,Italian Wikisource,https://it.wikisource.org/wiki/Le_cene_ed_altre_prose,origins_through_1800,historical_general,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:74403,23872,24226,5b27d4f578b0caeb4cb4a4869ad4cab16be41a374b27bb44e2e7b76404d03723,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,655779,680005,inactive_pending_v7,true
wikisource:record:itws:745951,wikisource,itws:745951,"Accorri accorri accorri, uom, a la strada",Cecco Angiolieri,Italian Wikisource,"https://it.wikisource.org/wiki/Accorri_accorri_accorri,_uom,_a_la_strada",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745951,96,98,3eff1e0d1184ef2b4058a689c787c28967b1d491cd11fb1f7f61c10bb9b1021c,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1410083,1410181,inactive_pending_v7,true
wikisource:record:itws:745962,wikisource,itws:745962,Maladetto e distrutto sia da Dio,Cecco Angiolieri,Italian Wikisource,https://it.wikisource.org/wiki/Maladetto_e_distrutto_sia_da_Dio,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745962,139,143,64d346691ae239c22aed41603c457fc12b426b3527cdc7adc8ff710de4ecc3ac,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1410182,1410325,inactive_pending_v7,true
wikisource:record:itws:745964,wikisource,itws:745964,"Oimè d'Amor, che m'è duce sí reo",Cecco Angiolieri,Italian Wikisource,"https://it.wikisource.org/wiki/Oim%C3%A8_d'Amor,_che_m'%C3%A8_duce_s%C3%AD_reo",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745964,78,81,8e10b21e2625d0c748b7c5ff966c083313555af404446821ae02ef08313b85fb,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1410326,1410407,inactive_pending_v7,true
wikisource:record:itws:745966,wikisource,itws:745966,Quanto un granel di panico è minore,Cecco Angiolieri,Italian Wikisource,https://it.wikisource.org/wiki/Quanto_un_granel_di_panico_%C3%A8_minore,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745966,121,126,15c728c75c977d9ce0812b196a5847e72318d0cbbfcfca0d8e157eca39dfa2b7,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1410408,1410534,inactive_pending_v7,true
wikisource:record:itws:745968,wikisource,itws:745968,Quando veggio Becchina corrucciata,Cecco Angiolieri,Italian Wikisource,https://it.wikisource.org/wiki/Quando_veggio_Becchina_corrucciata,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745968,104,105,20460f1297a21f925e71dd46df65512238ebaf617101d312200bac3cfbf0e113,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1410535,1410640,inactive_pending_v7,true
wikisource:record:itws:745971,wikisource,itws:745971,L'animo riposato aver solia,Cecco Angiolieri,Italian Wikisource,https://it.wikisource.org/wiki/L'animo_riposato_aver_solia,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745971,136,140,59347b361d4589e6506b97de3ac9f367467cacead41fcdc1c7b1bfda369cb5ce,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1410641,1410781,inactive_pending_v7,true
wikisource:record:itws:745973,wikisource,itws:745973,Il cuore in corpo mi sento tremare,Cecco Angiolieri,Italian Wikisource,https://it.wikisource.org/wiki/Il_cuore_in_corpo_mi_sento_tremare,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745973,121,121,ef15d32db3511f53d9bfb6a29cf53dfd9b0ac1bc03bbdbf04e320c18525b3ce9,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1410782,1410903,inactive_pending_v7,true
wikisource:record:itws:745975,wikisource,itws:745975,"Amor, poi che 'n sí greve passo venni",Cecco Angiolieri,Italian Wikisource,"https://it.wikisource.org/wiki/Amor,_poi_che_'n_s%C3%AD_greve_passo_venni",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745975,150,158,9f8fe1ed0188de6edb285925d41c7e753c6e242e71d73e67ae83bdd1d0323ae1,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1410904,1411062,inactive_pending_v7,true
wikisource:record:itws:745977,wikisource,itws:745977,Quand'i' solev' udir ch'un fiorentino,Cecco Angiolieri,Italian Wikisource,https://it.wikisource.org/wiki/Quand'i'_solev'_udir_ch'un_fiorentino,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745977,120,122,e6a4adfd06a63600b0ba0912c8be4254aba1b75a75f3ea8824d9bcf23f6ee2d0,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1411063,1411185,inactive_pending_v7,true
wikisource:record:itws:745979,wikisource,itws:745979,Eo ho sí tristo il cor di cose cento,Cecco Angiolieri,Italian Wikisource,https://it.wikisource.org/wiki/Eo_ho_s%C3%AD_tristo_il_cor_di_cose_cento,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745979,138,140,1c1d86ac0a1654288e8cc3584aad5299c7529ecd8fe626bc03cfccb2b259059b,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1411186,1411326,inactive_pending_v7,true
wikisource:record:itws:745981,wikisource,itws:745981,"Da po' t'è 'n grado, Becchina, ch'i' muoia",Cecco Angiolieri,Italian Wikisource,"https://it.wikisource.org/wiki/Da_po'_t'%C3%A8_'n_grado,_Becchina,_ch'i'_muoia",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745981,126,128,1f3aae2300f8a8046084e8b8b96013daa27a600a6c45974115881b9ac55dec8e,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1411327,1411455,inactive_pending_v7,true
wikisource:record:itws:745983,wikisource,itws:745983,E' non è neun con cotanto male,Cecco Angiolieri,Italian Wikisource,https://it.wikisource.org/wiki/E'_non_%C3%A8_neun_con_cotanto_male,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745983,133,136,3ccf2fcadd28a3c9a400867b59ee98bbe27f703add98bc1188df59f7319404a9,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1411456,1411592,inactive_pending_v7,true
wikisource:record:itws:745986,wikisource,itws:745986,"Sonetto, da poi ch'i' non trovo messo",Cecco Angiolieri,Italian Wikisource,"https://it.wikisource.org/wiki/Sonetto,_da_poi_ch'i'_non_trovo_messo",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745986,94,96,fe606b8b01ea6106807336c5da02696cd1b2c24775b01beb0311656c92b1c6f6,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1411593,1411689,inactive_pending_v7,true
wikisource:record:itws:745988,wikisource,itws:745988,"Oncia di carne, libra di malizia",Cecco Angiolieri,Italian Wikisource,"https://it.wikisource.org/wiki/Oncia_di_carne,_libra_di_malizia",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745988,161,165,20b68d607c4d8ab1f95423a4aa9ace2dacd84c010ed4cf353557f925fd4d8eb5,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1411690,1411855,inactive_pending_v7,true
wikisource:record:itws:745990,wikisource,itws:745990,Se 'l cor di Becchina fosse diamante,Cecco Angiolieri,Italian Wikisource,https://it.wikisource.org/wiki/Se_'l_cor_di_Becchina_fosse_diamante,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745990,127,127,de0a60b336c05eaf7d17185616bde2e5072eff1c1975d7ddb1f52ae73f15f9e5,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1411856,1411983,inactive_pending_v7,true
wikisource:record:itws:745992,wikisource,itws:745992,"Figliuol di Dio, quanto ben avre' avuto",Cecco Angiolieri,Italian Wikisource,"https://it.wikisource.org/wiki/Figliuol_di_Dio,_quanto_ben_avre'_avuto",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745992,659,713,0fea7019e5c6badf48a43af3e515db31a01270aec36e76250b6054e6c10b8810,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1411984,1412697,inactive_pending_v7,true
wikisource:record:itws:745994,wikisource,itws:745994,"Deh bástat'oggimai, per cortesia",Cecco Angiolieri,Italian Wikisource,"https://it.wikisource.org/wiki/Deh_b%C3%A1stat'oggimai,_per_cortesia",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745994,84,85,fa9d4aa71a95ca48e587936afde9896e1fdd4152a7ee20c1613c328014079c73,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1412698,1412783,inactive_pending_v7,true
wikisource:record:itws:745996,wikisource,itws:745996,"I' ho tutte le cose, ch'io non voglio",Cecco Angiolieri,Italian Wikisource,"https://it.wikisource.org/wiki/I'_ho_tutte_le_cose,_ch'io_non_voglio",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745996,635,713,1d7605a4762cd0ad8093d1536c343b042f442d252a3c377bd4e598a3c2581245,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1412784,1413497,inactive_pending_v7,true
wikisource:record:itws:745998,wikisource,itws:745998,Se i' non torni ne l'odio d'Amore,Cecco Angiolieri,Italian Wikisource,https://it.wikisource.org/wiki/Se_i'_non_torni_ne_l'odio_d'Amore,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:745998,83,87,bafad6d2a576d70d4638475233f4fca8697404c7d7bc250cacac5b22912163a6,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1413498,1413585,inactive_pending_v7,true
wikisource:record:itws:746000,wikisource,itws:746000,Qualunque ben si fa naturalmente,Cecco Angiolieri,Italian Wikisource,https://it.wikisource.org/wiki/Qualunque_ben_si_fa_naturalmente,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:746000,77,82,53a267c328d0fb5832ea8efc7d6cc81713de184b2fee9d58fd0f571bfa187d2c,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1413586,1413668,inactive_pending_v7,true
wikisource:record:itws:746004,wikisource,itws:746004,Io potrei cosi disamorare,Cecco Angiolieri,Italian Wikisource,https://it.wikisource.org/wiki/Io_potrei_cosi_disamorare,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:746004,138,147,ca344d6f60f6c4f8748b2d7c1658309870eb4b251b98ae4cd9fa6f02f1eeddf1,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1413669,1413816,inactive_pending_v7,true
