object_id,title,authors,source_archive,source_url,final_role,cleaning_policy,tei_sha256,artifact_status,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_sha256
bibit001512,Discorso della nobiltà,"Botero, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001512,historical_general,preserve_rendered_tei_text,8ba5c898be3b9a5e2ca06a1eb05bf8104cfdaa4ef46823a3b152e72e31e5b984,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,22487003,22513760,26420,26757,c683ac281ee42b399977f3871c9bbd25adf594a1b9ccb8fcc77700e30e7071d2
bibit001514,Comedia de Timon greco,"Dal Carretto, Galeotto",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001514,historical_general,preserve_rendered_tei_text,d140e80f66ee577b81321d95c576d3de23091f34d97d36a2dabf054407943062,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,22513761,22556119,41914,42358,debddb9b19d72435d99226fee066f70ae386d782e038cfc639c13a4c0945c206
bibit001518,Del primato morale e civile degli Italiani,"Gioberti, Vincenzo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001518,nineteenth_century_bridge,preserve_rendered_tei_text,f90bd0cf3c38fe5c598064a1613d2f94e760f41206bdde20aac19fc4100ff8d3,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,0,1709079,1676030,1709079,ae92d5b47dcd265447e910fb80343a4a2ec5d8859e06b11c1eed4bb82a17670b
bibit001521,Egloghe e prosa,"Guidalotti, Diomede",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001521,historical_non_sonnet_poetry,preserve_rendered_tei_text,c9d68c333cfa7a11dd0cafdd9af922ba13e6b6909dc2d53c8ed6e5426681e1a7,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,35891700,35942367,50211,50667,fabf7437d781c4e16b4a7695b8558c17934fc50cd830c2f6bcd9fcd6f8d6d41c
bibit001522,Le lagrime della beata Vergine,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001522,historical_non_sonnet_poetry,preserve_rendered_tei_text,3886b25d7305e8cd4df6213a68a6b127731e7cab5f7f01e1039a9e95bad71ed2,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,35942368,35950394,7978,8026,d640c6a37e9a1b40aba3ef43d0d322742b80fe7015dfa8281f39fb38fde95052
bibit001523,Il Minturno overo de la Bellezza,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001523,historical_general,preserve_rendered_tei_text,52e631dc05ec788548f2772068b4777a372916934a9bf548476c95237dd19b75,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,22556120,22598006,41458,41886,21b59277fb7514043c6055c40c6e98357775b270c7241dc50346d0784d0dfcc5
bibit001524,Lettre à M.r C***,"Manzoni, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001524,nineteenth_century_bridge,preserve_rendered_tei_text,1ee3fabd031ca97eb3523d1d9433a108ad63fe05ed3e73947c3f8a29e4333073,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,1709080,1880860,166624,171780,990ab6b8f048ba92a6757c99d0a8b4c5fbd69c2dc6f4d649f4819bdeab067acb
bibit001526,Rogo amoroso,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001526,historical_non_sonnet_poetry,preserve_rendered_tei_text,2e4b0fa92e7031e4559fd5c6df6bf9e1d7a4bb9bf96de657703dc7d8d145a0a2,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,35950395,35975503,24894,25108,264d98d9a3ec3649a26b64642415b635cf26554e51e2bc55c4b25c3fde578b4a
bibit001527,Sul nuovo Teatro di Como,"Foscolo, Ugo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001527,nineteenth_century_bridge,preserve_rendered_tei_text,ffb883578fb69871b4f1246e1119075caf2f66192c52f38a23f6865332835bd7,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,1880861,1890745,9827,9884,6470e437771c2d35f3a6f51fa419ad347144ac620c68e3d4b4218984d57abfde
bibit001531,Il codice dei servi,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001531,historical_general,preserve_rendered_tei_text,ca3ba02eaad479c713cf8e34412cbd28d202c39f8779b19eb1d2b80822168adc,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,22598007,22646391,47481,48384,01e8062719852c3ac3afb8271813281e8c9ea06a7c308d08f14bc505d4daf963
bibit001532,Poesie,"Venuti, Comedio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001532,historical_non_sonnet_poetry,preserve_rendered_tei_text,00de75f1a7115a0add5521c2d98c304bb8ba9ab270428bbad88dfa11360f6aa4,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,35975504,35993176,17494,17672,65f51b20e9a203f561ddadda2e2b96d28254b0e82ec370f4c3965b86d1715128
bibit001533,Lettera a Rosmini Sul Piacere,"Manzoni, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001533,nineteenth_century_bridge,preserve_rendered_tei_text,34609560f7ce55103e2ae09bba647cf71cf50d1b1553c835dda646e876067a17,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,1890746,1907036,16112,16290,1815407e3a0efa82e841927349ee5ec705052bb40e36d804444421cc15ddb455
bibit001535,Il Porzio overo de le Virtù,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001535,historical_general,preserve_rendered_tei_text,46e9344f1816550bfb95d90377b7e74e4a5ee9cc0f1dfef12e1eec5db5a90c1e,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,22646392,22797680,149397,151288,e7c3ab0c38349a9a30feae1dbac0d75f9abdf3c5cc2a9a72496c636a4cbf6504
bibit001536,Dissertazione sopra l'attrazione,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001536,nineteenth_century_bridge,preserve_rendered_tei_text,669a5063e2674b812fef01288af7f0c6a6fcfd08302b41d3083117432e6ac8ad,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,1907037,1917819,10698,10782,260dfc9abddb904361a14d589177aab209bcf92232d0b7d32a071f55f71830d3
bibit001537,Il Crispo,"Marchese, Annibale",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001537,historical_general,preserve_rendered_tei_text,f3ff1e517d171fb31f4f507f9f13e44984ddc60a3dd5efe951c30ee98f253f91,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,22797681,22886817,87614,89136,a773d0f6fa1e045c2e4cc7781c95192ca5b2c0be555855d608aef192b9bc6bd6
bibit001538,Allegoria della Gerusalemme liberata,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001538,historical_general,preserve_rendered_tei_text,fa8bbe27dee3aaae389a3ccc92be829302ac0c3cf88659d4140f0ebdb99b1733,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,22886818,22902189,15213,15371,3a9b3794bda9e77bfe1572470c839ec7d4234dccef13a5cce0c32c77a817b62d
bibit001540,Adone,"Marino, Giovambattista",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001540,historical_non_sonnet_poetry,preserve_rendered_tei_text,95eb921c03cefde2f3635e456947eb2444dd3dd5d3c5e7d7f5895663e2c5b716,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,35993177,37618559,1612072,1625382,a063ee4a45f812554e58ec53e0077b4a118629f2f4a1cc83250531dc779cff72
bibit001541,Pausania,"Salfi, Francesco Saverio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001541,historical_general,preserve_rendered_tei_text,c26f79e7a617ce39326b098146482268a5e4963a29a59e91e4693bb43598fcda,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,22902190,22973199,68937,71009,e9b8f1a007b329d03764b654a814a8da56b4b2864a4af30a5124cba9ef039bc6
bibit001542,Poesie,"Guinizzelli, Guido",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001542,historical_non_sonnet_poetry,preserve_rendered_tei_text,24a5ac92adeee4e0cc4a590299c661fb9f781225535e6ba83d020629881f0192,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,37618560,37628338,9619,9778,025e8cd1e4b461286d5035a5237ce63d06ecfec503d876b4b55acc95eb028bab
bibit001543,Della tirannide,"Alfieri, Vittorio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001543,historical_general,preserve_rendered_tei_text,74baee3d5aa7903a414e6db5bd5f125bbf6eba85d6bb581393529631da38065a,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,22973200,23175511,200153,202311,1051a16c914148051422f300b1052eebf355fe3e06abad7a852055d390534210
bibit001544,Relazione di Germania (1661),"Molin, Alvise",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001544,historical_general,preserve_rendered_tei_text,e66ab47017b0c9dcd70a21e5c58301987cfb8dd06bcba7dbf55dc415ced619f6,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,23175512,23311509,134706,135997,7af056026d3cfa6f7f91638a72db0590bb13a13966537a129adbb9fc7f23f2cb
bibit001545,La persa e la rescossa de la bastia,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001545,historical_non_sonnet_poetry,preserve_rendered_tei_text,a30ff71cdfe10102d02c96fd173c4464755309c72a6242a26cf6021347896aed,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,37628339,37638092,9700,9753,c82d7ea834c2c3bb453bbedbacd22d4947c1385bfc3b6fd22a5fee71a8c3e4fd
bibit001546,Della dissimulazione onesta,"Accetto, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001546,historical_general,preserve_rendered_tei_text,5752ca480557aff28b76ff70dd12eccd98dc0b9e457119152857a6381caea4b9,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,23311510,23358471,46455,46961,f3574e2a680a31951e89c8e29b644d1e1dcf4ef8ff3e09073018bf63b46244d3
bibit001547,Rime,"Tasso, Bernardo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001547,historical_non_sonnet_poetry,preserve_rendered_tei_text,16ab15216cdc169bd15f280ac11af7d4d6576fb71c94b3ccbbb58b7c776c9bdd,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,37638093,37951292,310981,313199,5c6172773934c094e03f26c87d12691912a12f812dd1f7db70fc3b56ec1cc5fe
bibit001548,Relazione di Francia di Michele Morosini (1648-1653),"Contarini, Alvise",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001548,historical_general,preserve_rendered_tei_text,da028a4128165a9c68c46eccc7b30b5d78af65740dcc2fe1cf8d4e74bb8247af,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,23358472,23446463,87132,87991,37a8e678fd9af14de9909373f4c781aff5f47a309cae8eccda397cbd6f9128d3
bibit001551,Relazione di Marco Contarini (1746),Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001551,historical_general,preserve_rendered_tei_text,00265b5dce263e1dc02338fcc18c5c8bcf81884b21cef22bec73eca4feec775f,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,23446464,23495492,48670,49028,7d0c3ca86b78fd1afcd558b14a3a8e73bb66cd9a51906a334eb8b94d9ca6a881
bibit001552,Il ben divino,"Pigna (Giovan Battista Nicolucci, detto il)",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001552,historical_non_sonnet_poetry,preserve_rendered_tei_text,a30bd52cb9b0af1c5582e3781c0f530dcd696df925aa87cebfd52fafbc661615,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,37951293,38052898,100315,101605,36a62002affbc291095efa073212d7efccc4de68084c4282f928bdd87b4001d3
bibit001554,Cronaca dei fatti di Toscana (1845-1849),"Giusti, Giuseppe",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001554,nineteenth_century_bridge,preserve_rendered_tei_text,8abc7121c06d659649400db6ae0953eb3ecc5e830e76c54a316996c55bfbb177,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,1917820,2068058,149162,150238,04cc02a5f831d1a0a7f23356744d5c4551f03d2ab42017fdfca8cb96083954a6
bibit001555,Rime amorose,"Marino, Giovambattista",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001555,historical_non_sonnet_poetry,preserve_rendered_tei_text,4a9106299c7b429fa6dffc08c8606c7c9b6b40d28ae9fba108b1ded900c85019,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,38052899,38053213,314,314,50ab02204609e20275702b764e3c3aa493458da97b1fbe7230b3373724d50d17
bibit001556,Rime e lettere,"De Jennaro, Pietro Jacopo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001556,historical_non_sonnet_poetry,preserve_rendered_tei_text,1bd65e54a4bb2e604db6c8c1b01a683148a8b65468663f855cb3ed478da67240,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,38053214,38115844,62008,62630,4fedfcfb644e719649f1bc8623c4e8c3415ba47f407b638b26a6c88437d987a4
bibit001557,Poemetti in terzine,"Medici, Lorenzo de'",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001557,historical_non_sonnet_poetry,preserve_rendered_tei_text,158f5c7ab11c09f7672faa78e63e0ccb25f135b722a8c279d2c34ccc7cf9c9e2,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,38115845,38229902,112528,114057,5644989e1303fb8df311f484d88bc134941f02dd7295879290e2654d1388eb21
bibit001558,Guerra dei topi e delle rane (1826),"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001558,nineteenth_century_bridge,preserve_rendered_tei_text,5baf51f51bca942cd8ab25ea19780f70f44e9274cafdecbdb6a4a9a26357f962,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,2068059,2084956,16782,16897,1ebf643751a07db13b0a57b40ab639a95e53c6cc122920320b62a695ac5c0c38
bibit001560,Della Giovine Italia,"Mazzini, Giuseppe",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001560,nineteenth_century_bridge,preserve_rendered_tei_text,8e2eb016716783868c7ea61d675e0461f4148d5dcc582225de0e980a743765d7,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,2084957,2134315,48741,49358,64c6119bf8dd232aa57f0afedece76487c36401c3d4cdc3fb115f29dd09ce401
bibit001561,Poesie,"Bruni, Leonardo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001561,historical_non_sonnet_poetry,preserve_rendered_tei_text,0dab4c5b4c4dfeaf355266e6e6edbe2efd02b310645150840487ee72d6506288,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,38229903,38238192,8165,8289,ba4dc89ef598a58f55d85be55f6812063beacfa5ec4ef1a1218a225f59e4632b
bibit001562,Addizione al libro delle donne illustri di Boccaccio,"Betussi, Giuseppe - Boccaccio, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001562,historical_general,preserve_rendered_tei_text,74293f9c910bf30c4cf4fe389420050d7f5c1f0e7eeb19e2d69ee41b379b900e,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,23495493,23739859,242857,244366,c8c130aa6106b1d362bc11fc13c6ad2a87c72c4b8384e0f8caf48be668a29328
bibit001563,Rime d'encomio,"Aretino, Pietro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001563,historical_non_sonnet_poetry,preserve_rendered_tei_text,0f804e3738f47be7769735f9410a06fc298581bced31780519e2c83190d995c6,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,38238193,38321142,82180,82949,91581e9a3367d539844a5ca836253be316e951b1aa526410e01aab8d23f83eed
bibit001564,L'inavertito,"Barbieri, Nicolò",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001564,historical_general,preserve_rendered_tei_text,df37277914396de3447214050ed3a1da02ca312ed53edc8d6493b6ead28e7efa,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,23739860,23941584,199555,201724,4fe837d5865ca2cbe1b7a6177069c8dfde2e5e5560e0dac75d5e25fc98e5b4c4
bibit001565,Discorso o dialogo intorno alla nostra lingua,"Machiavelli, Niccolò",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001565,historical_general,preserve_rendered_tei_text,023dbdbef9e2b897bcc44f8bea9452b1cdd8da8352aedee39bd8c1fe5dd6faba,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,23941585,23968111,26283,26526,8a82c0a700aa0a7403b8a3a83e3a31137cd78f24cc48e63b9ef31b7bd6f4a802
bibit001566,Relazione di Germania (1665),"Sagredo, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001566,historical_general,preserve_rendered_tei_text,c05ec694f4abdb8828d2984dd5a95df218d95b80e8ae986ebe5d9b3c541dfdbe,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,23968112,24010391,41922,42279,efe572cfded89f587d46b186cbb7c7ffe49f1570af1785b1b8c2c021bdcd2864
bibit001567,Dissertazione sopra l'ente in generale,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001567,nineteenth_century_bridge,preserve_rendered_tei_text,affe03f1ab29f76fcc942d3847d4773f9a976eb47952367a63613bc61dd31a32,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,2134316,2147052,12561,12736,5b3dc752b7d4c1af975a286ea8a75aec94148839487d2e44c92cf99dc1d0642c
bibit001568,Dell'invenzione. Dialogo,"Manzoni, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001568,nineteenth_century_bridge,preserve_rendered_tei_text,77bddb79bcfeacc6cc0c833f31664e5ef0c39cbb29dfdf812e4cb336ca145a71,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,2147053,2268280,119865,121227,005ae6e3303e128ea18f161e605989de92f5b6ccee2a3e208d327aa6c258f38a
bibit001570,Rime,"Brocardo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001570,historical_non_sonnet_poetry,preserve_rendered_tei_text,eab67570f42a0aadc7da25dd96dc600f499fc2af4f362d625889f3ab73415323,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,38321143,38338296,16988,17153,fa9173632034115840df90e605f54aa97420148aea90f0060bbc9ce12e35dcd6
bibit001572,Memoria relativa alla provincia pisana (7 Maggio 1767),"Gianni, Francesco Maria",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001572,historical_general,preserve_rendered_tei_text,cb7d7e6f135af773acc120454d1491dbb43c5e503243e254fbb01de6c53d429c,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,24010392,24043297,32590,32905,e501c142cdfac910b9ee1fe2bb075a6773f03205982020c78b492748128d11a6
bibit001574,Ruggero ovvero l'eroica gratitudine,"Metastasio, Pietro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001574,historical_general,preserve_rendered_tei_text,fe8e7ca850fd713180f6e557308eea05be33f748398345eac293e84c16433f80,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,24043298,24088017,44312,44719,f07fe1a6f7314c0417e85212402cc8b845bd97a984e0a23c3d6f7b0f4465b31d
bibit001575,Angelica,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001575,nineteenth_century_bridge,preserve_rendered_tei_text,27f75d493347793075ee266135d09147abcb032ebe211e3706a7f8d8b7acaac2,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,2268281,2268565,280,284,91152e015684bd0ff77d303679001cce6155fa10d65ee62b09abaa773180a7a0
bibit001577,La Sereide,"Tesauro, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001577,historical_non_sonnet_poetry,preserve_rendered_tei_text,eda1a25018323a4e1fb6f4807b68ab0bb9e4d9dfef4797288c4d3431284fd82f,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,38338297,38472649,133601,134352,c3f380476900cfa8c2f75c0e1d287359d3b7422c59d3fbcd3964b92a939f4326
bibit001578,Lettera al s. prof. Girolamo Boccardo,"Manzoni, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001578,nineteenth_century_bridge,preserve_rendered_tei_text,7b44b32e4c99255b36fcd1cedee8412c94ed1b842ac91c8a90762a0a13f6f4e3,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,2268566,2327755,58569,59189,31f53f934788aede6434193d0175f0557eafcd7414b53c1cd485befae4edf7a3
bibit001579,Il servitore di due padroni,"Goldoni, Carlo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001579,historical_general,preserve_rendered_tei_text,8565ae0d68e654e8f774be1460cfb737285e2c6afadd357dacf1fc3a374fcae8,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,24088018,24222546,133026,134528,98952f9c16b201492a10accd37aaccca40411cf99e92d60ff487d0601677d1ce
bibit001580,Della poetica. Lezion prima,"Salviati, Lionardo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001580,historical_general,preserve_rendered_tei_text,aaa34f0c0a3144e5e70cd4f1d4e7b4bc1373041a447a83a91d7e5338ea5aa9c0,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,24222547,24278068,54918,55521,17a4588899d49181e2332332eec444c5a8917f821e6ac7fa98ad9aaec54642b7
bibit001581,Agli Italiani,"Mazzini, Giuseppe",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001581,nineteenth_century_bridge,preserve_rendered_tei_text,deff699f49eb63b52b63a1bfadba32745e0b7c0ee2b11d5721452815f03bc948,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,2327756,2437028,108409,109272,552ac2b9772a4278c39cfd439b53a6fdfa814be8f67dec1e7e95c83193df3a54
bibit001582,Viaggio al monte Sinai,"Sigoli, Simone",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001582,historical_general,strip_editorial_square_delimiters_and_labels,d6336d18f6dfe56045c3c366ff872b708fcd274eea699f62c968d0f3d0d4af56,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,24278069,24387714,108322,109645,81e618a8ac29059288b0bc1e9b37a0a5efc2ee388b896a1b792735c3d054bd2e
bibit001583,Avarchide,"Alamanni, Luigi",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001583,historical_non_sonnet_poetry,preserve_rendered_tei_text,429f9bfc7ebab2ae33c4d730f479dc83d12e873a5b85b5fdb9ddef4ccc7138ad,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,38472650,39413366,931277,940716,ee2e340ea536f53af19656c21fd233e304a9e09627b2d50256d0e5daf479fd4b
bibit001584,L'egloga e i poemetti,"Tansillo, Luigi",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001584,historical_non_sonnet_poetry,preserve_rendered_tei_text,17851c01b6ec032fca17e84be6bbcd19da131e36ab9ae66f6b5e556a910af5c9,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,39413367,39636553,221028,223186,f4f1421fd23dc214e3fdf8ad8be283b6d3521f0331130f1754cd00d83e9b2222
bibit001585,Rime,"Cavalcanti, Guido",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001585,historical_non_sonnet_poetry,preserve_rendered_tei_text,5463fda7741104c5339ff7a759c49f0249bcbacec2cfa90f837c04327aaeccc6,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,39636554,39650717,13983,14163,83ae0fc208ac75c29360df4c09b9d743ac4cca2a470f88b4ce5249148f47eab5
bibit001587,Poesie,Benuccio,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001587,historical_non_sonnet_poetry,preserve_rendered_tei_text,5ea90caa53f4ea65260e97470a0c94db4b372384e65d93e97f414693b250704c,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,39650718,39652557,1820,1839,c613d336f063319a24b9b21c3649f42e1358d3b3761d6ac1a3d427aa64244f6c
bibit001588,Della scienza bibliografica dei requisiti di un bibliotecario di sue attribuzioni e doveri tanto nella parte scientifica che nella pratica,"Faccio, Domenico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001588,nineteenth_century_bridge,preserve_rendered_tei_text,08e18abb0f37393a63416b92ebaf02f133fc337d84ef5005f8036d1d1def6c3a,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,2437029,2573283,135606,136254,ab7514fceef7f666ea14d6050129ce87ac6266403f6a4e75351e78e658c8fb80
bibit001589,Guerra de' topi e delle rane (1821-1822),"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001589,nineteenth_century_bridge,preserve_rendered_tei_text,a5bfdd16a52641162ffebaf95006046d896c63aa75069081afc0df4951b83bac,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0002.txt,2573284,2589973,16567,16689,bb2883a0919502ea97ccb401f9064c50b6ca73573734e2e7323dfbb0aaba75ff
bibit001590,Lo schiavetto,"Andreini, Giovan Battista",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001590,historical_general,preserve_rendered_tei_text,4a3a29429dfde3e8ec23a591333daaccb7b5e082241555766f4ad410cd1ac1d6,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,24387715,24615873,225701,228158,87ee355977a22ed6cf62e451a0f59e3e917b80c44d399b491c95912970258396
bibit001591,I tarocchi,"Boiardo, Matteo Maria",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001591,historical_non_sonnet_poetry,preserve_rendered_tei_text,05b6faaab53c23e5ecb641163303dca4072323e53633f497d55cb07350334f98,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,39652558,39671042,18295,18484,e16dc612211104218f8eac567335c5aaab4743364428bc4f4c43b65018dbd46a
bibit001592,Relazione di Germania,"Giustiniano, Marino",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001592,historical_general,preserve_rendered_tei_text,1da37f8501285113a807f49282b7ba984544571c6075cd1260a24d66bd1cc9ff,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0003.txt,24615874,24680387,63849,64513,3b5e2f902d06774266e89778dc45d46d38a4a5980c1372f655ad560d0672d5ca
