segment_id,work_root_id,source_sha256,character_start,character_end,character_count,segment_sha256,segment_decision,final_role,reason,reference_ids,activation_status,artifact_status,output_shard_path,output_byte_start,output_byte_end,output_sha256
itws:883396:seg0001,itws:883396,2b3ee060b4ca1ae202167cfd7b656acfb4753c3efa0e739736137da9c0b8812f,0,889,889,2b3ee060b4ca1ae202167cfd7b656acfb4753c3efa0e739736137da9c0b8812f,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6054522,6055428,2b3ee060b4ca1ae202167cfd7b656acfb4753c3efa0e739736137da9c0b8812f
itws:883398:seg0001,itws:883398,4dec5140ed2fe7e12d32b43f0ccaaf643e91a014781fb81bb03f75a5b8160775,0,4170,4170,4dec5140ed2fe7e12d32b43f0ccaaf643e91a014781fb81bb03f75a5b8160775,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6055430,6059713,4dec5140ed2fe7e12d32b43f0ccaaf643e91a014781fb81bb03f75a5b8160775
itws:883400:seg0001,itws:883400,4dec5140ed2fe7e12d32b43f0ccaaf643e91a014781fb81bb03f75a5b8160775,0,4170,4170,4dec5140ed2fe7e12d32b43f0ccaaf643e91a014781fb81bb03f75a5b8160775,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883398,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883402:seg0001,itws:883402,4dec5140ed2fe7e12d32b43f0ccaaf643e91a014781fb81bb03f75a5b8160775,0,4170,4170,4dec5140ed2fe7e12d32b43f0ccaaf643e91a014781fb81bb03f75a5b8160775,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883398,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883403:seg0001,itws:883403,4dec5140ed2fe7e12d32b43f0ccaaf643e91a014781fb81bb03f75a5b8160775,0,4170,4170,4dec5140ed2fe7e12d32b43f0ccaaf643e91a014781fb81bb03f75a5b8160775,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883398,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883405:seg0001,itws:883405,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3,0,3849,3849,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6059715,6063640,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3
itws:883409:seg0001,itws:883409,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3,0,3849,3849,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883405,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883410:seg0001,itws:883410,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3,0,3849,3849,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883405,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883414:seg0001,itws:883414,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3,0,3849,3849,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883405,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883417:seg0001,itws:883417,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3,0,3849,3849,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883405,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883418:seg0001,itws:883418,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3,0,3849,3849,6b67244b8405e746afe2ac70d1f29cc7f1a81f648342973431bc2dd89b9f88d3,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883405,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883501:seg0001,itws:883501,0c0ffd694489dec7dbbbe37e51a721ff8e84f924f06a338f0e9b59c237a5293b,0,3085,3085,0c0ffd694489dec7dbbbe37e51a721ff8e84f924f06a338f0e9b59c237a5293b,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6063642,6066797,0c0ffd694489dec7dbbbe37e51a721ff8e84f924f06a338f0e9b59c237a5293b
itws:883502:seg0001,itws:883502,8d40c0ca7eec8068600cf9cb6aed728c8997a0b2a1257e25b034605cf94dc3b2,0,859,859,8d40c0ca7eec8068600cf9cb6aed728c8997a0b2a1257e25b034605cf94dc3b2,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6066799,6067679,8d40c0ca7eec8068600cf9cb6aed728c8997a0b2a1257e25b034605cf94dc3b2
itws:883503:seg0001,itws:883503,e5c9b5dfd11f45b034e61fddfe196e2f4f611ac8968d5444f68226e4f47cf13c,0,3215,3215,e5c9b5dfd11f45b034e61fddfe196e2f4f611ac8968d5444f68226e4f47cf13c,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6067681,6070973,e5c9b5dfd11f45b034e61fddfe196e2f4f611ac8968d5444f68226e4f47cf13c
itws:883504:seg0001,itws:883504,e5c9b5dfd11f45b034e61fddfe196e2f4f611ac8968d5444f68226e4f47cf13c,0,3215,3215,e5c9b5dfd11f45b034e61fddfe196e2f4f611ac8968d5444f68226e4f47cf13c,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883503,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883505:seg0001,itws:883505,e5c9b5dfd11f45b034e61fddfe196e2f4f611ac8968d5444f68226e4f47cf13c,0,3215,3215,e5c9b5dfd11f45b034e61fddfe196e2f4f611ac8968d5444f68226e4f47cf13c,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883503,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883507:seg0001,itws:883507,e5c9b5dfd11f45b034e61fddfe196e2f4f611ac8968d5444f68226e4f47cf13c,0,3215,3215,e5c9b5dfd11f45b034e61fddfe196e2f4f611ac8968d5444f68226e4f47cf13c,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883503,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883508:seg0001,itws:883508,bad6f5d31a0cc1820e39b04b7fbbdb475dcba2018d34210104febb162e4c2d43,0,271,271,bad6f5d31a0cc1820e39b04b7fbbdb475dcba2018d34210104febb162e4c2d43,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6070975,6071251,bad6f5d31a0cc1820e39b04b7fbbdb475dcba2018d34210104febb162e4c2d43
itws:883509:seg0001,itws:883509,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,0,3525,3525,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6071253,6074881,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa
itws:883510:seg0001,itws:883510,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,0,3525,3525,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883509,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883511:seg0001,itws:883511,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,0,3525,3525,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883509,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883512:seg0001,itws:883512,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,0,3525,3525,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883509,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883513:seg0001,itws:883513,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,0,3525,3525,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883509,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883514:seg0001,itws:883514,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,0,3525,3525,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883509,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883515:seg0001,itws:883515,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,0,3525,3525,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883509,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883516:seg0001,itws:883516,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,0,3525,3525,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883509,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883517:seg0001,itws:883517,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,0,3525,3525,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883509,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883518:seg0001,itws:883518,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,0,3525,3525,296af5b759ff00eac14dda5dd815376f220b3f4ed08424649a3b739efaa065aa,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883509,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883519:seg0001,itws:883519,ea698038576b3d4327a7ba0151555c521478f8bafa5a6aa9e1bfe87565c20e5f,0,375,375,ea698038576b3d4327a7ba0151555c521478f8bafa5a6aa9e1bfe87565c20e5f,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6074883,6075269,ea698038576b3d4327a7ba0151555c521478f8bafa5a6aa9e1bfe87565c20e5f
itws:883520:seg0001,itws:883520,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,0,3263,3263,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6075271,6078601,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130
itws:883521:seg0001,itws:883521,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,0,3263,3263,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883520,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883522:seg0001,itws:883522,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,0,3263,3263,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883520,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883523:seg0001,itws:883523,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,0,3263,3263,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883520,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883524:seg0001,itws:883524,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,0,3263,3263,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883520,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883525:seg0001,itws:883525,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,0,3263,3263,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883520,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883526:seg0001,itws:883526,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,0,3263,3263,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883520,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883527:seg0001,itws:883527,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,0,3263,3263,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883520,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883528:seg0001,itws:883528,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,0,3263,3263,e0e53a66330830d4c9a5ae072d1bd5653aaccdbbd24db03502932101498ca130,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883520,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883530:seg0001,itws:883530,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,0,3259,3259,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6078603,6081936,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e
itws:883532:seg0001,itws:883532,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,0,3259,3259,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883530,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883533:seg0001,itws:883533,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,0,3259,3259,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883530,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883534:seg0001,itws:883534,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,0,3259,3259,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883530,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883536:seg0001,itws:883536,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,0,3259,3259,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883530,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883537:seg0001,itws:883537,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,0,3259,3259,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883530,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883538:seg0001,itws:883538,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,0,3259,3259,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883530,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883539:seg0001,itws:883539,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,0,3259,3259,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883530,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883540:seg0001,itws:883540,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,0,3259,3259,b25216b1f97d5a5ebcce10fc87ae50dd1ebc1ccacfd07e5704fe469f8a612c5e,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883530,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883541:seg0001,itws:883541,9b5d5340fdbf324753b4e41af89ca0be42a1b4748b18fb80d347e15b0a016af5,0,2834,2834,9b5d5340fdbf324753b4e41af89ca0be42a1b4748b18fb80d347e15b0a016af5,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6081938,6084835,9b5d5340fdbf324753b4e41af89ca0be42a1b4748b18fb80d347e15b0a016af5
itws:883542:seg0001,itws:883542,9b5d5340fdbf324753b4e41af89ca0be42a1b4748b18fb80d347e15b0a016af5,0,2834,2834,9b5d5340fdbf324753b4e41af89ca0be42a1b4748b18fb80d347e15b0a016af5,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883541,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883543:seg0001,itws:883543,9b5d5340fdbf324753b4e41af89ca0be42a1b4748b18fb80d347e15b0a016af5,0,2834,2834,9b5d5340fdbf324753b4e41af89ca0be42a1b4748b18fb80d347e15b0a016af5,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883541,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883544:seg0001,itws:883544,9b5d5340fdbf324753b4e41af89ca0be42a1b4748b18fb80d347e15b0a016af5,0,2834,2834,9b5d5340fdbf324753b4e41af89ca0be42a1b4748b18fb80d347e15b0a016af5,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883541,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883546:seg0001,itws:883546,9b5d5340fdbf324753b4e41af89ca0be42a1b4748b18fb80d347e15b0a016af5,0,2834,2834,9b5d5340fdbf324753b4e41af89ca0be42a1b4748b18fb80d347e15b0a016af5,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883541,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883549:seg0001,itws:883549,9b63c3c3adc98e71b8b42a0f6ff61ed362a6de64c00abb846b349af379ef72c5,0,2321,2321,9b63c3c3adc98e71b8b42a0f6ff61ed362a6de64c00abb846b349af379ef72c5,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6084837,6087225,9b63c3c3adc98e71b8b42a0f6ff61ed362a6de64c00abb846b349af379ef72c5
itws:883551:seg0001,itws:883551,e836f8b58d7e3134acdf126bd3b07bb7e6a617ca886c4e0d9a03ded81e9d854e,0,681,681,e836f8b58d7e3134acdf126bd3b07bb7e6a617ca886c4e0d9a03ded81e9d854e,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6087227,6087919,e836f8b58d7e3134acdf126bd3b07bb7e6a617ca886c4e0d9a03ded81e9d854e
itws:883553:seg0001,itws:883553,78a1f25fd1af13b865cdfd30374e60ae33c7140facbb0cc1a69c54e152bfae2d,0,2865,2865,78a1f25fd1af13b865cdfd30374e60ae33c7140facbb0cc1a69c54e152bfae2d,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6087921,6090848,78a1f25fd1af13b865cdfd30374e60ae33c7140facbb0cc1a69c54e152bfae2d
itws:883556:seg0001,itws:883556,c873d6a5712e68b1ab90e108ab9e2a945f855e99266e7a0d3d5ee48de1d69f12,0,2174,2174,c873d6a5712e68b1ab90e108ab9e2a945f855e99266e7a0d3d5ee48de1d69f12,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6090850,6093093,c873d6a5712e68b1ab90e108ab9e2a945f855e99266e7a0d3d5ee48de1d69f12
itws:883557:seg0001,itws:883557,0780db178f32629ac679792cf23af1f554aaf9518a46140cd6936235c21be5d1,0,2768,2768,0780db178f32629ac679792cf23af1f554aaf9518a46140cd6936235c21be5d1,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6093095,6095946,0780db178f32629ac679792cf23af1f554aaf9518a46140cd6936235c21be5d1
itws:883558:seg0001,itws:883558,0780db178f32629ac679792cf23af1f554aaf9518a46140cd6936235c21be5d1,0,2768,2768,0780db178f32629ac679792cf23af1f554aaf9518a46140cd6936235c21be5d1,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883557,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883559:seg0001,itws:883559,0d1eb1d8ae5c56db37e4a3a7f2511a6402bb0dd2ae5079e69578e1d9991580f6,0,2489,2489,0d1eb1d8ae5c56db37e4a3a7f2511a6402bb0dd2ae5079e69578e1d9991580f6,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6095948,6098503,0d1eb1d8ae5c56db37e4a3a7f2511a6402bb0dd2ae5079e69578e1d9991580f6
itws:883561:seg0001,itws:883561,0d1eb1d8ae5c56db37e4a3a7f2511a6402bb0dd2ae5079e69578e1d9991580f6,0,2489,2489,0d1eb1d8ae5c56db37e4a3a7f2511a6402bb0dd2ae5079e69578e1d9991580f6,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883559,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883562:seg0001,itws:883562,57d91fb1b07305367b07260e0096d9b14b6473e3aafd8b622b25390839719d19,0,739,739,57d91fb1b07305367b07260e0096d9b14b6473e3aafd8b622b25390839719d19,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6098505,6099263,57d91fb1b07305367b07260e0096d9b14b6473e3aafd8b622b25390839719d19
itws:883563:seg0001,itws:883563,06d82a2136979c286b3f6654dea4aa93d58968b19e616eb0255715b621e1c9df,0,3288,3288,06d82a2136979c286b3f6654dea4aa93d58968b19e616eb0255715b621e1c9df,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6099265,6102621,06d82a2136979c286b3f6654dea4aa93d58968b19e616eb0255715b621e1c9df
itws:883564:seg0001,itws:883564,acda42e621f695be07f4f24d27f191b50cd4b16533dd580ac073182c3d9821f0,0,2946,2946,acda42e621f695be07f4f24d27f191b50cd4b16533dd580ac073182c3d9821f0,exclude_source,excluded,Directional containment and deterministic completeness precedence selected another Wikisource root.,itws:883563,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:883613:seg0001,itws:883613,4cae0457ee648628225b633f5b08e613b1a3bc485ff9d62406164d85029ddc94,0,2584,2584,4cae0457ee648628225b633f5b08e613b1a3bc485ff9d62406164d85029ddc94,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2109305,2111973,4cae0457ee648628225b633f5b08e613b1a3bc485ff9d62406164d85029ddc94
itws:883614:seg0001,itws:883614,4ac3d669883ec8183f8077589e73261fc4a7b1f5727e0ecbcd29b5f072821b75,0,2671,2671,4ac3d669883ec8183f8077589e73261fc4a7b1f5727e0ecbcd29b5f072821b75,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2111975,2114698,4ac3d669883ec8183f8077589e73261fc4a7b1f5727e0ecbcd29b5f072821b75
itws:883615:seg0001,itws:883615,02b38032a317b2a205d0765262dda755a7ceed22768285fb764f2b1fe0ae8a30,0,1484,1484,02b38032a317b2a205d0765262dda755a7ceed22768285fb764f2b1fe0ae8a30,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2114700,2116231,02b38032a317b2a205d0765262dda755a7ceed22768285fb764f2b1fe0ae8a30
