candidate_id,work_root_id,root_title,source_record_author,poem_author,poem_author_resolution,period_bucket,source_url,source_scan_title,source_kind,stanza_pattern,line_count,first_line,last_line,character_start,character_end,source_text_sha256,cleaned_text_sha256,exact_reference_ids,near_reference_ids,protected_v6_reference_ids,candidate_decision,final_role,activation_status,artifact_status,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_sha256
itws:879991:sonnet0005,itws:879991,"Infante gli elmi, e de' cimier le piume",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/Infante_gli_elmi,_e_de'_cimier_le_piume",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,Calcasi ognor da rie vestigia immonde,"All’arme io chiamo, ed a pietate i cori.",2434,2937,083a7fb77fdf6377ac36ff28d3b808f0901ef840d691cae9c8a9226d00b7c7c0,083a7fb77fdf6377ac36ff28d3b808f0901ef840d691cae9c8a9226d00b7c7c0,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,501839,502357,503,518,083a7fb77fdf6377ac36ff28d3b808f0901ef840d691cae9c8a9226d00b7c7c0
itws:879991:sonnet0006,itws:879991,"Infante gli elmi, e de' cimier le piume",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/Infante_gli_elmi,_e_de'_cimier_le_piume",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"I gran destrier, che tra le schiere armate",Per cotanta virtù darvi mercede.,2943,3461,2ca24b745caf27234e3ecae9f0169bd15478907ec5e68beb735207b8681e5857,8809103321c15008b99ab435332bca2b395526cf912a8ba4ec712c0a0f653338,,itws:826929:sonnet0001,,exclude_canonical_sonnet_duplicate,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,not_materialized_duplicate_or_protected,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:880023:sonnet0001,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,Calcasi ognor da rie vestigia immonde,"All’arme io chiamo, ed a pietate i cori.",67,570,083a7fb77fdf6377ac36ff28d3b808f0901ef840d691cae9c8a9226d00b7c7c0,083a7fb77fdf6377ac36ff28d3b808f0901ef840d691cae9c8a9226d00b7c7c0,itws:879991:sonnet0005,itws:879991:sonnet0005,,exclude_canonical_sonnet_duplicate,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,not_materialized_duplicate_or_protected,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:880023:sonnet0002,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"I gran destrier, che tra le schiere armate",Per cotanta virtù darvi mercede.,576,1095,8809103321c15008b99ab435332bca2b395526cf912a8ba4ec712c0a0f653338,8809103321c15008b99ab435332bca2b395526cf912a8ba4ec712c0a0f653338,,itws:826929:sonnet0001,,exclude_canonical_sonnet_duplicate,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,not_materialized_duplicate_or_protected,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:880023:sonnet0003,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Fregiar d’Olanda, ed incresparsi i lini","Guancia non è, che di rossor si tinga.",1102,1655,e05f75eae865cc9e1139e76435c1e438cbb80527612370081bf6ae0949b92770,e05f75eae865cc9e1139e76435c1e438cbb80527612370081bf6ae0949b92770,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,502358,502923,553,565,e05f75eae865cc9e1139e76435c1e438cbb80527612370081bf6ae0949b92770
itws:880023:sonnet0004,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Eufrate, Gange, e dell’Aurora i regni,","Gittate i brandi, che sì mal cingete.",1661,2183,07f2ff074d74913f1e2ef8cd6454a26adccdd2875fb27aa86118dac576a832a0,07f2ff074d74913f1e2ef8cd6454a26adccdd2875fb27aa86118dac576a832a0,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,502924,503461,522,537,07f2ff074d74913f1e2ef8cd6454a26adccdd2875fb27aa86118dac576a832a0
itws:880023:sonnet0005,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Verrà stagion, voi, che tra danze e canti",Se a’ vostri cor la libertade è cara.,2188,2719,a5ab1bbad279248d6f25c2e4534196676931633b757916c39c0577b15e0397e8,a5ab1bbad279248d6f25c2e4534196676931633b757916c39c0577b15e0397e8,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,503462,504014,531,552,a5ab1bbad279248d6f25c2e4534196676931633b757916c39c0577b15e0397e8
itws:880023:sonnet0006,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,Lungo tempo non ha; dolce a membrarsi!,È da lei poco il trïonfar lontano.,2725,3274,6a7c89a7cd9f1c53eefa93b4f4ec695513d4082cf7e7b8fe9cba7c7a3be1beda,6a7c89a7cd9f1c53eefa93b4f4ec695513d4082cf7e7b8fe9cba7c7a3be1beda,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,504015,504580,549,565,6a7c89a7cd9f1c53eefa93b4f4ec695513d4082cf7e7b8fe9cba7c7a3be1beda
itws:880023:sonnet0007,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Azzappi, Alcansi, miserabil gente!",Qual alte palme da sperar non hanno?,3281,3811,acd82def8d07a17d3eef4bccf78f2433209554b64397d27b2006fae17713aaa2,acd82def8d07a17d3eef4bccf78f2433209554b64397d27b2006fae17713aaa2,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,504581,505119,530,538,acd82def8d07a17d3eef4bccf78f2433209554b64397d27b2006fae17713aaa2
itws:880023:sonnet0008,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,È ver che in Asia trïonfando ha sparte,E quinci altier per le foreste ei regna.,3819,4347,501be883d8ed43af6421dd9b76419cb2080f9896cdc4068e04cc67d1d6cc373b,501be883d8ed43af6421dd9b76419cb2080f9896cdc4068e04cc67d1d6cc373b,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,505120,505670,528,550,501be883d8ed43af6421dd9b76419cb2080f9896cdc4068e04cc67d1d6cc373b
itws:880023:sonnet0009,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Tergete l’aste, e su per gli elmi, o franchi",Ma con alto sudor s’orna le chiome.,4353,4902,e312746c4a430c180afefe9b6d9a337c294fba5d4e49195fe35c99a596799e27,e312746c4a430c180afefe9b6d9a337c294fba5d4e49195fe35c99a596799e27,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,505671,506239,549,568,e312746c4a430c180afefe9b6d9a337c294fba5d4e49195fe35c99a596799e27
itws:880023:sonnet0010,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,O se pure alla fin tromba d’onore,O tigre orbata per vïaggio alpestre.,4907,5427,b7eeac4abadce70061b6494a3cd97b6b380ce7078d76d06306da7985611509ef,b7eeac4abadce70061b6494a3cd97b6b380ce7078d76d06306da7985611509ef,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,506240,506775,520,535,b7eeac4abadce70061b6494a3cd97b6b380ce7078d76d06306da7985611509ef
itws:880023:sonnet0011,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"I Guerrier sacri, a cui lodar le voci",Con quale onor n’abbandoniam gli esempi?,5433,5945,4eede288549f3f1924953a03184db82e6aea1a4dced02b80fd9ea0a857914285,4eede288549f3f1924953a03184db82e6aea1a4dced02b80fd9ea0a857914285,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,506776,507307,512,531,4eede288549f3f1924953a03184db82e6aea1a4dced02b80fd9ea0a857914285
itws:880023:sonnet0012,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Forse aspettiam, che le Caucasee cime",I nostri spirti alla bell’opra accende.,5952,6456,93c65e6f7148d8a918b66c49312eb7ca29f982d0e0979294c53078539eaa2202,93c65e6f7148d8a918b66c49312eb7ca29f982d0e0979294c53078539eaa2202,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,507308,507828,504,520,93c65e6f7148d8a918b66c49312eb7ca29f982d0e0979294c53078539eaa2202
itws:880023:sonnet0013,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Che largo sangue, o che sì gran sudori",Per maraviglia alla futura etade.,6464,6994,50601236c8061266ad040c75b67fbfd9f8f64da1fab542554bcce3ff59052855,50601236c8061266ad040c75b67fbfd9f8f64da1fab542554bcce3ff59052855,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,507829,508362,530,533,50601236c8061266ad040c75b67fbfd9f8f64da1fab542554bcce3ff59052855
itws:880023:sonnet0014,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Non sia guerrier, che del sacrato acciaro",S’illustrerà di via più nobil gloria.,7001,7519,52820db83ab48e147770ac3ba0b49539d1bd84d7268319066e4370729d12da13,52820db83ab48e147770ac3ba0b49539d1bd84d7268319066e4370729d12da13,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,508363,508904,518,541,52820db83ab48e147770ac3ba0b49539d1bd84d7268319066e4370729d12da13
itws:880023:sonnet0015,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Chi funestò, non ammirata appieno","Noi d’Abraam, noi d’Israelle il seme.",7525,8061,d042193590ce4226279c8dac3a08c0ac2df36000c9038c76c4c0f9954ef578ca,d042193590ce4226279c8dac3a08c0ac2df36000c9038c76c4c0f9954ef578ca,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,508905,509460,536,555,d042193590ce4226279c8dac3a08c0ac2df36000c9038c76c4c0f9954ef578ca
itws:880023:sonnet0016,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Vide Israel, che del Giordano al fiume,","Chi per Dio sorge, di cader non tema.",8068,8596,850434ab03b6759bff828c7b1250de005033c87f688e44fb57319a484849190f,850434ab03b6759bff828c7b1250de005033c87f688e44fb57319a484849190f,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,509461,509994,528,533,850434ab03b6759bff828c7b1250de005033c87f688e44fb57319a484849190f
itws:880023:sonnet0017,itws:880023,Conforta i principi cristiani a muover l'armi contro i Turchi,Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Conforta_i_principi_cristiani_a_muover_l'armi_contro_i_Turchi,Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,Poichè il fervido suon de’ miei lamenti,"Sia quasi dir, ch’ella s’adori a torto.",8604,9141,05c85aa9eb8d0703e3a3ed1b356a9226a7c239c13e5970408120756b1b877649,35a9d8394bc5e752cf63ef3abb474c0aa3270447310b6032da628c757ec411be,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,509995,510546,538,551,35a9d8394bc5e752cf63ef3abb474c0aa3270447310b6032da628c757ec411be
itws:880045:sonnet0001,itws:880045,"I Guerrier sacri, a cui lodar le voci",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/I_Guerrier_sacri,_a_cui_lodar_le_voci",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"I Guerrier sacri, a cui lodar le voci",Con quale onor n’abbandoniam gli esempi?,5,517,4eede288549f3f1924953a03184db82e6aea1a4dced02b80fd9ea0a857914285,4eede288549f3f1924953a03184db82e6aea1a4dced02b80fd9ea0a857914285,itws:880023:sonnet0011,itws:880023:sonnet0011,,exclude_canonical_sonnet_duplicate,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,not_materialized_duplicate_or_protected,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:880045:sonnet0002,itws:880045,"I Guerrier sacri, a cui lodar le voci",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/I_Guerrier_sacri,_a_cui_lodar_le_voci",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Forse aspettiam, che le Caucasee cime",I nostri spirti alla bell’opra accende.,524,1028,93c65e6f7148d8a918b66c49312eb7ca29f982d0e0979294c53078539eaa2202,93c65e6f7148d8a918b66c49312eb7ca29f982d0e0979294c53078539eaa2202,itws:880023:sonnet0012,itws:880023:sonnet0012,,exclude_canonical_sonnet_duplicate,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,not_materialized_duplicate_or_protected,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:880045:sonnet0003,itws:880045,"I Guerrier sacri, a cui lodar le voci",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/I_Guerrier_sacri,_a_cui_lodar_le_voci",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Che largo sangue, o che sì gran sudori",Per maraviglia alla futura etade.,1036,1566,50601236c8061266ad040c75b67fbfd9f8f64da1fab542554bcce3ff59052855,50601236c8061266ad040c75b67fbfd9f8f64da1fab542554bcce3ff59052855,itws:880023:sonnet0013,itws:880023:sonnet0013,,exclude_canonical_sonnet_duplicate,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,not_materialized_duplicate_or_protected,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:880045:sonnet0004,itws:880045,"I Guerrier sacri, a cui lodar le voci",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/I_Guerrier_sacri,_a_cui_lodar_le_voci",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Non sia guerrier, che del sacrato acciaro",S’illustrerà di via più nobil gloria.,1573,2091,52820db83ab48e147770ac3ba0b49539d1bd84d7268319066e4370729d12da13,52820db83ab48e147770ac3ba0b49539d1bd84d7268319066e4370729d12da13,itws:880023:sonnet0014,itws:880023:sonnet0014,,exclude_canonical_sonnet_duplicate,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,not_materialized_duplicate_or_protected,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:880045:sonnet0005,itws:880045,"I Guerrier sacri, a cui lodar le voci",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/I_Guerrier_sacri,_a_cui_lodar_le_voci",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Chi funestò, non ammirata appieno","Noi d’Abraam, noi d’Israelle il seme.",2097,2633,d042193590ce4226279c8dac3a08c0ac2df36000c9038c76c4c0f9954ef578ca,d042193590ce4226279c8dac3a08c0ac2df36000c9038c76c4c0f9954ef578ca,itws:880023:sonnet0015,itws:880023:sonnet0015,,exclude_canonical_sonnet_duplicate,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,not_materialized_duplicate_or_protected,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:880045:sonnet0006,itws:880045,"I Guerrier sacri, a cui lodar le voci",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/I_Guerrier_sacri,_a_cui_lodar_le_voci",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Vide Israel, che del Giordano al fiume,","Chi per Dio sorge, di cader non tema.",2640,3168,850434ab03b6759bff828c7b1250de005033c87f688e44fb57319a484849190f,850434ab03b6759bff828c7b1250de005033c87f688e44fb57319a484849190f,itws:880023:sonnet0016,itws:880023:sonnet0016,,exclude_canonical_sonnet_duplicate,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,not_materialized_duplicate_or_protected,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:880045:sonnet0007,itws:880045,"I Guerrier sacri, a cui lodar le voci",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/I_Guerrier_sacri,_a_cui_lodar_le_voci",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,Poichè il fervido suon de’ miei lamenti,"Sia quasi dir, ch’ella s’adori a torto.",3176,3714,35a9d8394bc5e752cf63ef3abb474c0aa3270447310b6032da628c757ec411be,35a9d8394bc5e752cf63ef3abb474c0aa3270447310b6032da628c757ec411be,itws:880023:sonnet0017,itws:880023:sonnet0017,,exclude_canonical_sonnet_duplicate,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,not_materialized_duplicate_or_protected,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:880045:sonnet0008,itws:880045,"I Guerrier sacri, a cui lodar le voci",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/I_Guerrier_sacri,_a_cui_lodar_le_voci",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,Quando a’ suoi gioghi Italia alma traea,Esser trïonfo dell’altrui furore.,3776,4285,c6510a0dd66db17cc73e6471f2bc8fe3e9994d2f8b3a642c482a961915a86890,b02f7161554b932e9d42266c9f45f221a93ac9e9f6a7fee9869f80bb2f3c2c56,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,510547,511078,510,531,b02f7161554b932e9d42266c9f45f221a93ac9e9f6a7fee9869f80bb2f3c2c56
itws:880098:sonnet0001,itws:880098,"Che a Spagna orgoglio, e colla man possente (1834)",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/Che_a_Spagna_orgoglio,_e_colla_man_possente_(1834)",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"Che a Spagna orgoglio, e colla man possente",Ci fan corona di vergogna e scorno.,6,550,ea3ecee57cca27fb1dc427596b0c5530fa84a0e2d8ca4c6dccd20513b3daebd3,ea3ecee57cca27fb1dc427596b0c5530fa84a0e2d8ca4c6dccd20513b3daebd3,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,511079,511638,544,559,ea3ecee57cca27fb1dc427596b0c5530fa84a0e2d8ca4c6dccd20513b3daebd3
itws:880098:sonnet0002,itws:880098,"Che a Spagna orgoglio, e colla man possente (1834)",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/Che_a_Spagna_orgoglio,_e_colla_man_possente_(1834)",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,Che d’un guerriero al trapassar le voci,Se no vivrete in servitù mendici.,556,1073,e8084e4f36863fb1af592dca427048843a1a921f0e9ab8ca30c71f15ea694d74,e8084e4f36863fb1af592dca427048843a1a921f0e9ab8ca30c71f15ea694d74,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,511639,512175,517,536,e8084e4f36863fb1af592dca427048843a1a921f0e9ab8ca30c71f15ea694d74
itws:880098:sonnet0003,itws:880098,"Che a Spagna orgoglio, e colla man possente (1834)",Gabriello Chiabrera,Gabriello Chiabrera,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/Che_a_Spagna_orgoglio,_e_colla_man_possente_(1834)",Opere (Chiabrera).djvu,structural_14_line_in_poetry_root,14,14,"D’Arabe gemme, e di tesor fregiarsi,","Ciò che ne godi, tu medesma il miri.",1080,1590,93962044fbaf7d634c41ed350bcc45ea9f8fbcac977a7a58133f2ebd252464af,93962044fbaf7d634c41ed350bcc45ea9f8fbcac977a7a58133f2ebd252464af,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,512176,512699,510,523,93962044fbaf7d634c41ed350bcc45ea9f8fbcac977a7a58133f2ebd252464af
