segment_id,ebook_id,source_cleaned_sha256,character_start,character_end,character_count,segment_sha256,segment_decision,final_role,reason,reference_ids,start_anchor,end_anchor
pg62789:seg0001,62789,7a9db6b5283761d3876c97d06e8f8e78abfd501d7b2cbbdbc4de0b8ee90c5281,0,402057,402057,534a21b3520a30d816924382ab98823796d4566422e2713ceb7e6d8d4175b00e,include_record_text,nineteenth_century_bridge,retained_primary_text,,PEREGRINAZIONI D'UNO ZINGARO PER LAGHI ED ALPI DI,"venta..... Eccole tutt'e due — non sono belline? Compagno mio, ecco la Leggenda e la Fantasia... Partiamo. FINE."
pg62789:seg0002,62789,7a9db6b5283761d3876c97d06e8f8e78abfd501d7b2cbbdbc4de0b8ee90c5281,402057,402201,144,00953ea2e903078f33128af83c8a2ecbe002dec7f43cd4d75b32d92e1f26beab,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione min","re Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione minimi errori tipografici."
pg62813:seg0001,62813,ab3da0dc420569591c945ebeb6022e35b4fbe604df7487dbc2ba52591c417538,0,839605,839605,b617c791652c57d304c872865e88a245add7b3259974b928c513b55fbaa5ddec,include_record_text,nineteenth_century_bridge,retained_primary_text,,"FOSCOLO MANZONI, LEOPARDI SAGGI","ssevi non sieno state contraddette dai fatti. [537] _Principles of psychology_, 3ª ediz., Londra, 1881, pp. 531. segg."
pg62813:seg0002,62813,ab3da0dc420569591c945ebeb6022e35b4fbe604df7487dbc2ba52591c417538,839605,839749,144,00953ea2e903078f33128af83c8a2ecbe002dec7f43cd4d75b32d92e1f26beab,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione min","re Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione minimi errori tipografici."
pg62892:seg0001,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,0,12758,12758,e86b0c542de90d8297085a407461d345b6e2d4297867b74c1db20b293a91acf4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,I TRE GIULJ O SIENO SONETTI D,". . . _REIMPRIMATUR._ Fr. Dominicus Vitalini Ord. Præd. Rever, Patris Mag. Sac. Palatii Apost. Vicarius. SONETTO"
pg62892:seg0002,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,12758,13317,559,8a0a65ae9065c4db25d282228c62bec9559966383aec8d2105096ed6c4228bec,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Altri canti il valore, e la pietà, E le guerre, ch'Enea nel Lazio fe: Onde forse l'Impero, e la Città,","dì. Ei me li chiede, ed io non glie li do, E l'importuno Creditor così In varie guise descrivendo vo."
pg62892:seg0003,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,13317,13328,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0004,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,13328,13923,595,96d020824fa94d38a21a40d05b676e960bb37f60999c45e7544c3818de42d20b,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Se già negli anni di mia gioventù, Nella più verde, e più vivace età, Talor cantai le gesta, e le virtù","chè di Ulisse il nome immortalò, E le gesta, che in Frigia Achille fe, De' Sorci, e delle Rane alfin cantò."
pg62892:seg0005,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,13923,13934,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0006,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,13934,14515,581,3362c0bc29c910d3fcde39c61b1b5c64b2fc8e77ca51b11e515be9031a4c2ddf,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Lungi o favole, o sogni: altri già fu, Che pieno il sen di poesia cantò Giove cangiato in pioggia d'oro,","Lungi o favole, o sogni or voi da me, Or che la Musa mia tessendo va La vera Istoria delli Giulj tre."
pg62892:seg0007,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,14515,14526,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0008,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,14526,15081,555,eb0d685c4e5fd19eb788af68b811c22b5cac0e161484619cf1f4eb4f8078df42,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Chi crederia, che arida selce, e che Principio alcun di luce, e ardor non ha, Chiuda focose particelle i","ì. Onde tosto si accese, e scintillò Fuoco, che tanti intorno a lui fin quì Moccoletti poetici allumò."
pg62892:seg0009,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,15081,15092,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0010,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,15092,15683,591,bd6d65d062e2152ce78078da7f2230266ae316d09115fffb8049e1705367604c,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Di bella lode ardente avidità Sentir già un tempo entro il mio cor si fe Onde sperai, che la futura età","Orazio mio, meco t'adira, e dì, Che un Anfora a formarsi incominciò,[1] E girando la ruota un Orcio uscì."
pg62892:seg0011,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,15683,15694,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0012,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,15694,16275,581,af87ae27baba1cf0240a775a01275e6ae18c31649167334402b566b89d68e42d,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Senza quella sublime alma virtù, Che ben di raro, e a pochi il Ciel donò, Come levarmi alto potea lassù,","Onde sperai, che se altro in se non ha Pregio, ed onor l'Opra de' Giulj tre, Potria forse piacer la novità."
pg62892:seg0013,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,16275,16286,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0014,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,16286,16849,563,c81fec734dcf31252cd1c27eaf7fb46850b2790b8cb6dc414015d86ca668de4a,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Voi, che udite le mie calamità, E le querele, che spargendo vo, Narrando i guai, che il Creditor mi dà","Che se importuno Creditor così Toccherà a voi, come è toccato a me, Non avrete mai più di pace un di."
pg62892:seg0015,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,16849,16860,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0016,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,16860,17420,560,7dccf5468c529c6cf8aa2126a606b0c9854e097dbf8c7e93de58f46ef4af6bb2,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Finchè guai non mi afflissero, finchè Passai felici, e senza noja i dì Tacita ognor la lingua mia si ste","e se poi per la via stridendo va, Dì pur, che alcuno la scompose, e urtò In guisa tal, che strepitar la fa."
pg62892:seg0017,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,17420,17431,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0018,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,17431,17986,555,bdbe9350ffaacc9205160b03c618243e5b0237802940d373b5d818dad1e1fdbe,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Io, che folle vantava un tempo fa Una specie di Stoica virtù, Per cui quasi insensibile mi fu Ogni","ell'orecchia poi se gli ficcò Picciol tafano, e il punse, ei s'avvilì, Che trarsi l'importuno indi non può."
pg62892:seg0019,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,17986,17997,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0020,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,17997,18577,580,7e1f31aefb4df9d6d8d407939516fe253c1366e2f9eab60a30feb05b67c1660b,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Che sia il debito un mal, dubio non v'ha, Ciascun l'accorda, ed io lo provo in me Ma che? gli è un mal c","E mentre pur quelle doglianze io fo; Non mi lagno del debito, bensì Di te lagnando, o Creditor mi vo."
pg62892:seg0021,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,18577,18588,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0022,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,18588,19135,547,fe6115115db1fae0abf136c56a8f4b29fedfb20f19b02da59bf3e8fcc410526f,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Quando un atto spessissimo si fa Gli organi, che natura istituì Per tale officio, opran da se così.","oichè 'l mio Creditor ci si avvezzò, Per abito mi chiede i Giulj tre, E per abito anch'io dico: non gli ho."
pg62892:seg0023,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,19135,19146,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0024,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,19146,19715,569,f8997cf72a64fdd1a5cdc655bc4004bad444c4956b7f1beb619827754e48bd06,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Dunque mentre mi chiedi i Giulj tre, Alcuna parte, o Creditor non v'ha Determinazion di volontà, M","Onde di me scandalizzarti più Non dei, se orecchio al chieder tuo non do Che qual macchina sol operi tu."
pg62892:seg0025,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,19715,19726,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0026,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,19726,20291,565,bc4af1d430a817041129980d6f6bf7daec001601e9286b48d5bc4c6e3d7927ca,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Io non potrò dimenticar mai più Quel giorno memorabile per me, Che d'aspri affanni apportator mi fu,","l posso dir, che allor da me partì Il riposo, e la pace, e incominciò L'epoca de' miei guai fin da quel dì."
pg62892:seg0027,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,20291,20302,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0028,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,20302,20865,563,edbcc17af783159998409cc9ad5a024a3a1b721db6dab2aad931d1460358dce7,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Vaghe colline, ombrose amenità, Canti, e danze di lieta gioventù, Ruscel, che cade d'erta balza in giù,","partì. E il costante pensier de' Giulj tre Emmisi fatto natural così, Che quasi necessario omai si fe."
pg62892:seg0029,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,20865,20876,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0030,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,20876,21452,576,3c8c0f7fad67f7b7234f87252caf96fec8b71668ac5636e26b83db033a180adf,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Mai l'Uom felice in vita sua non fu, Fanciullo un guardo sol tremar lo fa; Quindi trapassa la più fresca","osì. E il debito fatal di Giulj tre Ora ai malanni, che passai fin quì Solennemente il compimento diè."
pg62892:seg0031,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,21452,21463,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0032,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,21463,22044,581,7138bf07f859b7fa8b6236cbd86bb563e6d9e888e2c45b59087724fcf45f30f6,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"O Bambolin, che nella prima età Solazzandoti vai lieto così, Nè molesto pensier t'infastidì, Nè af","he invidio più, sai tu cos'è? E' che intorno non hai, siccome io l'ho, Chi ti tormenti ognor per Giulj tre."
pg62892:seg0033,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,22044,22055,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0034,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,22055,22630,575,fa936db5ba328cd0a4cc0875e945f0e53d1df039e62560b14f1f30a076f9cadd,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Canta lo stanco Passaggier, che a piè Torna da lungi alla natìa Città, Canta l'adusto Mietitor, benchè","a noja così temprando vo, Che cagionommi il Creditor fin quì; Giacch'è tutt'un, ch'io me ne affligga, o nò."
pg62892:seg0035,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,22630,22641,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0036,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,22641,23225,584,30c399f38f3bcaa3ffc728703c4d4cd1563732cb0db8f9def1f3ffc8c88407db,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Se a rimirar qualche augelletto sto, Che rapido per l'aere sen va, E dall'Egitto se ne venne quà,","uì dove eterna stanza il Ciel mi diè, E inevitabilmente e notte, e dì Ho attorno il Creditor de' Giulj tre."
pg62892:seg0037,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,23225,23236,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0038,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,23236,23811,575,677cabd4270babdfb002cb0c56a529aafcfff8485850df1be91c1081c1bc41f5,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Tu mi chiedi danari, ed io non gli ho,[2] E il tempo perdi senza utilità, Se vuoi, che te ne faccia un P","chè volermi tormentar? perchè Voler seccare un pover'uom così? Hai tempo a dir: quel, che non c'è, non c'è."
pg62892:seg0039,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,23811,23822,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0040,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,23822,24378,556,d0f0ba89c98023e00a9ef173134ab6fd7b8dd3b8af3c573b1fffe5135bd4f76f,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Mentre la greggia pascolava un dì[3] Gige pastore, un aureo anel trovò, Che nel dito poichè lo collocò,","uità. Prevalermi vorrei di tal virtù, Acciò quando di me cercando va, Il Creditor non mi trovasse più."
pg62892:seg0041,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,24378,24389,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0042,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,24389,24935,546,985be3d7561311b216993126f38987d8a8691ae5ff391f66c9dbbf2b673335cc,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Se colla produttrice alma virtù, E colla vigorosa attività Penetra il Sol le viscere colà Dei mont",", E quindi poi l'aurea fermossi in me Durezza adamantina di quel nò, Che pregievoli rende i Giulj tre."
pg62892:seg0043,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,24935,24946,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0044,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,24946,25526,580,552d3bcf75a510b250260b7cf597a922837706e18790cab05ef8421b416e2604,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Or che Europa tra fiere ostilità D'incendio Marziale arse, e avvampò, E il Contadin, che prima i campi a","ciò poco, o nulla importa a me: Sol penso al Creditore e notte, e dì, Sol mi occupa l'affar de' Giulj tre."
pg62892:seg0045,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,25526,25537,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0046,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,25537,26083,546,66244d782ceb253a788dcc1d4b2f128c457d879741a7b228b2113104fc40d4ef,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Oppressa dai gran debiti allorchè[4] La Plebe di Quirin si ritirò Dai Padri, e sopra il Monte Sacro andò","Anch'io l'ho teco, o Creditor, e tu Meco in pace tornar sol puoi così, Se del debito mio non parli più."
pg62892:seg0047,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,26083,26094,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0048,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,26094,26644,550,dec839fea541a647bd9d8225cbb1824705f286343fb69a9753587f720d39baca,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Vincolo conjugal non mi legò Che sempre amante fui di libertà, E se manca la mia posterità, Al mon","le vi fe; I figliuoli farei simili a te, E per casa girar vedrei così Tanti Creditorelli intorno a me."
pg62892:seg0049,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,26644,26655,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0050,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,26655,27229,574,56d6d1bee7715f254378dae89debe1d8f19c440fe6644dc16f519f8ebb91f69b,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Io mi sognai, saran due notti, o tre, Stare in un luogo pien d'amenità V'eran cetere, flauti, ed oboè","destai gridando, e notte, e dì Dunque s'io veglio, o dormo, o vado, o sto, Sempre Costui m'inquieterà così?"
pg62892:seg0051,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,27229,27240,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0052,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,27240,27833,593,439f0e7a9f5cba2be6d494129db873cc4b40559691479f615b2f12868f266453,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Dimmi, che giova, o Creditor, che tu Così spesso mi chieda i Giulj tre, E sempre importunissimo con me","ltra parte a te giovar non può; Poichè l'istanza tua mai non farà, Che danari io ti dia, quando non gli ho."
pg62892:seg0053,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,27833,27844,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0054,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,27844,28401,557,28a496949d155587f8731f6d5ddca1eb88bff5200aa5cc97738c5aec3592192b,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Mi ricordo aver letto in un Rabbì, Che certamente non hai letto tu, Che a tempo antico pratticato fu,","Che almen speranza vi sarìa per me, Che giungendo una tal solennità, Terminasse l'affar de' Giulj tre."
pg62892:seg0055,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,28401,28412,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0056,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,28412,28990,578,d6777ec6381033a8a6c91cf2921bf211b9c40d84739e9d31068c01a7bf795faf,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Non è il debito un mal che abbia con se Visibili apparenti qualità, Pleuritico, epilettico non è,","enchè ognun lo provi, o meno, o più, Pur nessun giusta idea ne concepì, Se un Creditor non ha, come sei tu."
pg62892:seg0057,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,28990,29001,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0058,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,29001,29569,568,7476fca493163fdd9c9fcf170a054c99365b453fb6620e043540387d45d300eb,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"L'uso scema il piacer: Cosa non v'ha Così grata, ed amabile così, Che spiacimento non apporti a chi","o appunto m'avvien, che mai da te Triegua e riposo, o Creditor non ho: Nè di chieder mai cessi i Giulj tre."
pg62892:seg0059,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,29569,29580,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0060,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,29580,30156,576,8dc31c55f1eb6188d6b8c7b1d9e46b081f85d4b47b650ff4e75e5e507f1c3cb4,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"O sia qualche diabolica virtù, Che di seguirmi ognor t'affatturò, Sia destin, sia disgrazia, io non lo s","Ma di mie voci il suon tornando a me, Fin dalle cupe sue concavità Par, che l'Eco mi chieda i Giulj tre."
pg62892:seg0061,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,30156,30167,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0062,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,30167,30736,569,783d57d39c00fd0222fec38557da8ae3da7d48be2a867a38438958805fb6f7e2,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Mentre l'Eco mi chiede i Giulj tre, Nè veggo alcun, che istanza tal mi fa, Incerto è il mio pensier; se","Ma veggo alfin, che origine io le do Co' miei lamenti, e da per me così Il mio cordoglio alimentando vo."
pg62892:seg0063,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,30736,30747,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
pg62892:seg0064,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,30747,31332,585,ab68b9b9f9f34ac19d46333e24f6ca8320c58e2d7dc9b1e4cf426062c363b7c9,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Se un natural perpetuo moto egli è Possibil mai, come talun pensò, Altro, che il circolare esser non può","Vien ripercossa indi all'orecchio, e quì Al timpano auditorio impulso dà, E dal cerebro al cor torna così."
pg62892:seg0065,62892,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,31332,31343,11,8bca9085e7675751b25307b45b6019db1c0905e0f08284465f67670edd67eae4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SONETTO,SONETTO
