poem_id,title_or_first_line,author,displayed_author,source_archive,source_collection,source_subcollection,source_url,source_revision_id,source_revision_timestamp,downloaded_at_utc,source_edition,license_notes,period,form,form_evidence,count_method,attribution_status,line_count_raw,line_count_clean,raw_text_path,clean_text_path,include_in_core_pre_petrarch,include_in_expanded_with_petrarch,include_in_training,split_core_pre_petrarch,split_expanded_with_petrarch,editorial_brackets_removed,line_markers_removed,cleaning_notes,audit_notes
alfieri_xiv_si_duole_perche_non_puo_andar_dalla_sua_donna,XIV. Si duole perché non può andar dalla sua donna,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXIV._Si_duole_perch%C3%A9_non_pu%C3%B2_andar_dalla_sua_donna",3754974,2026-04-25T21:09:57Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,24,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xiv_si_duole_perche_non_puo_andar_dalla_sua_donna.txt,False,True,True,excluded,validation,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_xvi_loda_gli_occhi_della_sua_donna,XVI. Loda gli occhi della sua donna,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXVI._Loda_gli_occhi_della_sua_donna",3754986,2026-04-25T21:10:07Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,27,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xvi_loda_gli_occhi_della_sua_donna.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_xviii_amo_altre_volte_ma_senza_che_amore_gli_ispirasse_nulla_di_buono,"XVIII. Amò altre volte, ma senza che Amore gli ispirasse nulla di buono",Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXVIII._Am%C3%B2_altre_volte,_ma_senza_che_Amore_gli_ispirasse_nulla_di_buono",3754988,2026-04-25T21:10:09Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xviii_amo_altre_volte_ma_senza_che_amore_gli_ispirasse_nulla_di_buono.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_xxii_l_annoia_lo_sdottorare_de_forestieri_che_capitano_in_italia,XXII. L'annoia lo sdottorare de' forestieri che càpitano in Italia,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXXII._L'annoia_lo_sdottorare_de'_forestieri_che_c%C3%A0pitano_in_Italia",3754991,2026-04-25T21:10:11Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,27,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xxii_l_annoia_lo_sdottorare_de_forestieri_che_capitano_in_italia.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_xxv_la_morte_di_alessandro_il_macedone,XXV. La morte di Alessandro il Macedone,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXXV._La_morte_di_Alessandro_il_Macedone",3754995,2026-04-25T21:10:14Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,27,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xxv_la_morte_di_alessandro_il_macedone.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_xxvi_contro_la_propria_avarizia,XXVI. Contro la propria avarizia,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXXVI._Contro_la_propria_avarizia",3754996,2026-04-25T21:10:15Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,27,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xxvi_contro_la_propria_avarizia.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_xxviii_disperazione_e_speranza,"XXVIII. Disperazione, e speranza",Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXXVIII._Disperazione,_e_speranza",3754998,2026-04-25T21:10:16Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,24,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xxviii_disperazione_e_speranza.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_xxix_vorrebbe_l_aspetto_della_natura_conforme_al_suo_stato_doloroso,XXIX. Vorrebbe l'aspetto della Natura conforme al suo stato doloroso,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXXIX._Vorrebbe_l'aspetto_della_Natura_conforme_al_suo_stato_doloroso",3754994,2026-04-25T21:10:13Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,27,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xxix_vorrebbe_l_aspetto_della_natura_conforme_al_suo_stato_doloroso.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_xxxi_la_cupola_di_san_pietro,XXXI. La cupola di San Pietro,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXXXI._La_cupola_di_San_Pietro",3776060,2026-05-02T06:59:11Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xxxi_la_cupola_di_san_pietro.txt,False,True,True,excluded,validation,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_xl_lontano_dalla_sua_donna_rivolge_a_lei_il_suo_pensiero,"XL. Lontano dalla sua donna, rivolge a lei il suo pensiero",Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXL._Lontano_dalla_sua_donna,_rivolge_a_lei_il_suo_pensiero",3835750,2026-05-16T07:21:16Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,33,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xl_lontano_dalla_sua_donna_rivolge_a_lei_il_suo_pensiero.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_lvi_vorrebbe_lasciare_per_sempre_l_italia_ma_non_puo_vi_e_la_sua_donna,"LVI. Vorrebbe lasciare per sempre l'Italia, ma non può; vi è la sua donna",Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FLVI._Vorrebbe_lasciare_per_sempre_l'Italia,_ma_non_pu%C3%B2%3B_vi_%C3%A8_la_sua_donna",3836982,2026-05-19T06:39:42Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,33,14,,data/processed/sonnets_expanded_v3/poems/alfieri_lvi_vorrebbe_lasciare_per_sempre_l_italia_ma_non_puo_vi_e_la_sua_donna.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_lviii_non_ispera_da_suoi_versi_altra_fama_che_di_sincero_amatore,LVIII. Non ispera da' suoi versi altra fama che di sincero amatore,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FLVIII._Non_ispera_da'_suoi_versi_altra_fama_che_di_sincero_amatore",3838588,2026-05-20T06:47:36Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_lviii_non_ispera_da_suoi_versi_altra_fama_che_di_sincero_amatore.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_lxii_effetti_d_amore_collocato_in_degna_persona,LXII. Effetti d'amore collocato in degna persona,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FLXII._Effetti_d'amore_collocato_in_degna_persona",3838594,2026-05-20T06:52:05Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,33,14,,data/processed/sonnets_expanded_v3/poems/alfieri_lxii_effetti_d_amore_collocato_in_degna_persona.txt,False,True,True,excluded,test,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_lxix_vorrebbe_cantar_d_altro_che_della_sua_donna_ma_non_puo,"LXIX. Vorrebbe cantar d'altro che della sua donna, ma non può",Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FLXIX._Vorrebbe_cantar_d'altro_che_della_sua_donna,_ma_non_pu%C3%B2",3839522,2026-05-22T06:32:50Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_lxix_vorrebbe_cantar_d_altro_che_della_sua_donna_ma_non_puo.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_lxxv_meravigliosi_effetti_suscitati_dalla_vista_della_contessa_a_baden,LXXV. Meravigliosi effetti suscitati dalla vista della Contessa a Baden,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FLXXV._Meravigliosi_effetti_suscitati_dalla_vista_della_Contessa_a_Baden",3845053,2026-06-08T13:04:17Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_lxxv_meravigliosi_effetti_suscitati_dalla_vista_della_contessa_a_baden.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_lxxxvii_sullo_stesso_soggetto,LXXXVII. Sullo stesso soggetto,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FLXXXVII._Sullo_stesso_soggetto",3846575,2026-06-11T06:37:24Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_lxxxvii_sullo_stesso_soggetto.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_xc_gioisce_e_soffre_nell_avvicinarsi_alla_sua_donna,XC. Gioisce e soffre nell'avvicinarsi alla sua donna,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXC._Gioisce_e_soffre_nell'avvicinarsi_alla_sua_donna",3846580,2026-06-11T06:40:11Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,24,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xc_gioisce_e_soffre_nell_avvicinarsi_alla_sua_donna.txt,False,True,True,excluded,test,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_xciv_deboli_speranze_e_dolore_certo,XCIV. Deboli speranze e dolore certo,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXCIV._Deboli_speranze_e_dolore_certo",3847027,2026-06-12T06:28:28Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xciv_deboli_speranze_e_dolore_certo.txt,False,True,True,excluded,validation,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_xcviii_ancora_per_francesco_gori_gandellini,XCVIII. Ancora per Francesco Gori-Gandellini,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FXCVIII._Ancora_per_Francesco_Gori-Gandellini",3847431,2026-06-13T06:38:25Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,39,14,,data/processed/sonnets_expanded_v3/poems/alfieri_xcviii_ancora_per_francesco_gori_gandellini.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_ci_ancora_all_amico_francesco_gori,CI. Ancora all'amico Francesco Gori,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCI._Ancora_all'amico_Francesco_Gori",3852957,2026-06-26T06:56:02Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,21,14,,data/processed/sonnets_expanded_v3/poems/alfieri_ci_ancora_all_amico_francesco_gori.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cii_lo_tiene_in_vita_solamente_forza_d_amore,CII. Lo tiene in vita solamente forza d'amore,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCII._Lo_tiene_in_vita_solamente_forza_d'amore",3852958,2026-06-26T06:56:11Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cii_lo_tiene_in_vita_solamente_forza_d_amore.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cxvii_ancora_mestizia,CXVII. Ancóra mestizia,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCXVII._Anc%C3%B3ra_mestizia",3854154,2026-06-29T06:35:58Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cxvii_ancora_mestizia.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cxxix_alla_madre_che_aveva_perduto_un_figliuolo,"CXXIX. Alla madre, che aveva perduto un figliuolo",Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCXXIX._Alla_madre,_che_aveva_perduto_un_figliuolo",3855506,2026-07-01T06:25:05Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cxxix_alla_madre_che_aveva_perduto_un_figliuolo.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cxxx_per_achille,CXXX. Per Achille,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCXXX._Per_Achille",3855509,2026-07-01T06:27:15Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,33,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cxxx_per_achille.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cxxxi_nella_solitudine_della_selva,CXXXI. Nella solitudine della selva,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCXXXI._Nella_solitudine_della_selva",3855510,2026-07-01T06:27:17Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,24,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cxxxi_nella_solitudine_della_selva.txt,False,True,True,excluded,validation,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cxxxiv_perche_abbandono_la_citta_nativa,CXXXIV. Perché abbandonò la città nativa,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCXXXIV._Perch%C3%A9_abbandon%C3%B2_la_citt%C3%A0_nativa",3855964,2026-07-02T06:36:04Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cxxxiv_perche_abbandono_la_citta_nativa.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cxxxvii_la_bellezza_femminile,CXXXVII. La bellezza femminile,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCXXXVII._La_bellezza_femminile",3855970,2026-07-02T06:40:02Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cxxxvii_la_bellezza_femminile.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cxl_ostacoli_che_si_oppongono_allo_scriver_liberamente,CXL. Ostacoli che si oppongono allo scriver liberamente,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCXL._Ostacoli_che_si_oppongono_allo_scriver_liberamente",3860665,2026-07-13T06:26:57Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,33,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cxl_ostacoli_che_si_oppongono_allo_scriver_liberamente.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
