unit_id,final_role,source_group,source_id,title,author,component_id,component_key,token_count,split,component_decision,oversize_component
wikisource:record:itws:83694,historical_non_sonnet_poetry,wikisource,itws:83694,O pria sì cara al ciel del mondo parte,Pietro Bembo,component:68e1d62121317321,author:bembo pietro,21,train,deterministic_training_component,false
wikisource:record:itws:83760,nineteenth_century_bridge,wikisource,itws:83760,Il Copernico,Giacomo Leopardi,component:41790e7272ca97a4,author:giacomo leopardi,5709,train,oversize_component_retained_training,true
wikisource:record:itws:83800,nineteenth_century_bridge,wikisource,itws:83800,Pasqua armena,Vittoria Aganoor,component:24826ba081fee38c,author:aganoor vittoria,215,train,deterministic_training_component,false
wikisource:record:itws:83801,nineteenth_century_bridge,wikisource,itws:83801,Io vidi,Vittoria Aganoor,component:24826ba081fee38c,author:aganoor vittoria,175,train,deterministic_training_component,false
wikisource:record:itws:838040,historical_non_sonnet_poetry,wikisource,itws:838040,"Dal Misogallo (Alfieri, 1912)",Vittorio Alfieri,component:5688321110169905,author:alfieri vittorio,4178,train,deterministic_training_component,false
wikisource:record:itws:838440,nineteenth_century_bridge,wikisource,itws:838440,"Alcuni scritti del dottor Carlo Cattaneo, volume I",Carlo Cattaneo,component:48ef0233cf3fbb5f,author:carlo cattaneo,3162,train,deterministic_training_component,false
wikisource:record:itws:83993,nineteenth_century_bridge,wikisource,itws:83993,L'insegnamento politico-amministrativo,Angelo Messedaglia,component:4c9bd5c4b072a1c1,author:angelo messedaglia,8449,train,deterministic_training_component,false
wikisource:record:itws:841773,historical_general,wikisource,itws:841773,Opere di Niccolò Machiavelli,Niccolò Machiavelli,component:8dfa4fa36c17dd19,author:machiavelli niccolo,3022,train,deterministic_training_component,false
wikisource:record:itws:843460,nineteenth_century_bridge,wikisource,itws:843460,Oro e orpello,Giulia Turco Turcati Lazzari,component:8629933c3adb9cf4,author:giulia lazzari turcati turco,11970,train,deterministic_training_component,false
wikisource:record:itws:843720,nineteenth_century_bridge,wikisource,itws:843720,Il giornale intimo,Giulia Turco Turcati Lazzari,component:8629933c3adb9cf4,author:giulia lazzari turcati turco,3130,train,deterministic_training_component,false
wikisource:record:itws:843791,historical_non_sonnet_poetry,wikisource,itws:843791,D'ambizioso augel piume gemmate,Antonio Bruni (poeta),component:2022a9509a49a0ef,author:antonio bruni poeta,9,train,deterministic_training_component,false
wikisource:record:itws:844363,nineteenth_century_bridge,wikisource,itws:844363,Il romanzo di Luisa Hercolani,Giulia Turco Turcati Lazzari,component:8629933c3adb9cf4,author:giulia lazzari turcati turco,13330,train,deterministic_training_component,false
wikisource:record:itws:844370,nineteenth_century_bridge,wikisource,itws:844370,Il sacrificio di Ieronima,Giulia Turco Turcati Lazzari,component:8629933c3adb9cf4,author:giulia lazzari turcati turco,10880,train,deterministic_training_component,false
wikisource:record:itws:844373,nineteenth_century_bridge,wikisource,itws:844373,Impressioni e ricordi di Bayreuth,Giulia Turco Turcati Lazzari,component:8629933c3adb9cf4,author:giulia lazzari turcati turco,21177,train,deterministic_training_component,false
wikisource:record:itws:844606,historical_non_sonnet_poetry,wikisource,itws:844606,Qualor di veste serica trappunta,Anton Maria Narducci,component:4506fd33819af398,author:anton maria narducci,190,train,deterministic_training_component,false
wikisource:record:itws:844607,historical_non_sonnet_poetry,wikisource,itws:844607,Scrivea nel ciel caratteri di stelle,Anton Maria Narducci,component:4506fd33819af398,author:anton maria narducci,185,train,deterministic_training_component,false
wikisource:record:itws:845056,historical_non_sonnet_poetry,wikisource,itws:845056,"O coralli animati, o vive rose",Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,12,train,deterministic_training_component,false
wikisource:record:itws:845057,historical_non_sonnet_poetry,wikisource,itws:845057,"Ecco pur, labra mie, rompeste al fine",Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,12,train,deterministic_training_component,false
wikisource:record:itws:845058,historical_non_sonnet_poetry,wikisource,itws:845058,"Ben veggo, Amor, che il cibo tuo non pasce",Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,11,train,deterministic_training_component,false
wikisource:record:itws:845059,historical_non_sonnet_poetry,wikisource,itws:845059,Lascia di coglier piú ricci pungenti,Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,15,train,deterministic_training_component,false
wikisource:record:itws:845060,historical_non_sonnet_poetry,wikisource,itws:845060,"China il sen, nuda il braccio, accesa il volto",Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,12,train,deterministic_training_component,false
wikisource:record:itws:845061,historical_non_sonnet_poetry,wikisource,itws:845061,"Per vagheggiarti, Ermilla, a mio diletto",Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,13,train,deterministic_training_component,false
wikisource:record:itws:845062,historical_non_sonnet_poetry,wikisource,itws:845062,"Contra il tiranno Amor, cui sempre cura",Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,10,train,deterministic_training_component,false
wikisource:record:itws:845063,historical_non_sonnet_poetry,wikisource,itws:845063,Mentre con umil socco in cari accenti,Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,11,train,deterministic_training_component,false
wikisource:record:itws:845064,historical_non_sonnet_poetry,wikisource,itws:845064,Quando al lugubre suon di mesti accenti,Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,15,train,deterministic_training_component,false
wikisource:record:itws:845065,historical_non_sonnet_poetry,wikisource,itws:845065,"Vaga ninfa del Tebro, a cui concessa",Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,19,train,deterministic_training_component,false
wikisource:record:itws:845066,historical_non_sonnet_poetry,wikisource,itws:845066,Su la cetra del ciel poeta il sole,Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,20,train,deterministic_training_component,false
wikisource:record:itws:845067,historical_non_sonnet_poetry,wikisource,itws:845067,"Non piú benigni raggi, amici lampi",Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,9,train,deterministic_training_component,false
wikisource:record:itws:845068,historical_non_sonnet_poetry,wikisource,itws:845068,Quanto la terra e l'acque han di gentile,Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,33,train,deterministic_training_component,false
wikisource:record:itws:845069,historical_non_sonnet_poetry,wikisource,itws:845069,"Clizio, un animo grande, un petto augusto",Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,29,train,deterministic_training_component,false
wikisource:record:itws:845070,historical_non_sonnet_poetry,wikisource,itws:845070,"Folle volgo, che fai? Deh, chi t'ha tratto",Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,13,train,deterministic_training_component,false
wikisource:record:itws:845071,historical_non_sonnet_poetry,wikisource,itws:845071,O de le umane brame,Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,1249,train,deterministic_training_component,false
wikisource:record:itws:845072,historical_non_sonnet_poetry,wikisource,itws:845072,Dai tenebrosi orrori,Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,325,train,deterministic_training_component,false
wikisource:record:itws:845073,historical_non_sonnet_poetry,wikisource,itws:845073,Di che stupido t'ammiri,Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,390,train,deterministic_training_component,false
wikisource:record:itws:845074,historical_non_sonnet_poetry,wikisource,itws:845074,Luminosa stendea l'aurora in cielo,Bernardo Morando,component:11715f8211c060fb,author:bernardo morando,699,train,deterministic_training_component,false
wikisource:record:itws:845078,historical_non_sonnet_poetry,wikisource,itws:845078,La cortigiana frustata (Brignole Sale),Anton Giulio Brignole Sale,component:bec297a7b509b9c7,author:anton brignole giulio sale,42,train,deterministic_training_component,false
wikisource:record:itws:845079,historical_non_sonnet_poetry,wikisource,itws:845079,De l'arrabbiato can sotto i latrati,Anton Giulio Brignole Sale,component:bec297a7b509b9c7,author:anton brignole giulio sale,20,train,deterministic_training_component,false
wikisource:record:itws:845080,historical_non_sonnet_poetry,wikisource,itws:845080,Chi nel regno almo d'Amore,Anton Giulio Brignole Sale,component:bec297a7b509b9c7,author:anton brignole giulio sale,310,train,deterministic_training_component,false
wikisource:record:itws:845117,historical_non_sonnet_poetry,wikisource,itws:845117,Qual partì? qual ritorna? e quale io veggio,Pietro Michiele,component:188bfdf5cddedeb1,author:michiele pietro,11,train,deterministic_training_component,false
wikisource:record:itws:845118,historical_non_sonnet_poetry,wikisource,itws:845118,Quel ch'a la bella mia ladra d'amore,Pietro Michiele,component:188bfdf5cddedeb1,author:michiele pietro,11,train,deterministic_training_component,false
wikisource:record:itws:845119,historical_non_sonnet_poetry,wikisource,itws:845119,Tra i rami d'un frondoso ermo boschetto,Pietro Michiele,component:188bfdf5cddedeb1,author:michiele pietro,6,train,deterministic_training_component,false
wikisource:record:itws:845120,historical_non_sonnet_poetry,wikisource,itws:845120,In preda già de' più lascivi amori,Pietro Michiele,component:188bfdf5cddedeb1,author:michiele pietro,19,train,deterministic_training_component,false
wikisource:record:itws:845122,historical_non_sonnet_poetry,wikisource,itws:845122,Baci,Pietro Michiele,component:188bfdf5cddedeb1,author:michiele pietro,433,train,deterministic_training_component,false
wikisource:record:itws:845123,historical_non_sonnet_poetry,wikisource,itws:845123,Era ne la stagione (Michiele),Pietro Michiele,component:188bfdf5cddedeb1,author:michiele pietro,767,train,deterministic_training_component,false
wikisource:record:itws:845124,historical_non_sonnet_poetry,wikisource,itws:845124,"Musa, che 'n vario stile",Pietro Michiele,component:188bfdf5cddedeb1,author:michiele pietro,660,train,deterministic_training_component,false
wikisource:record:itws:845125,historical_non_sonnet_poetry,wikisource,itws:845125,"O notte, o de le stelle",Pietro Michiele,component:188bfdf5cddedeb1,author:michiele pietro,653,train,deterministic_training_component,false
wikisource:record:itws:845126,historical_non_sonnet_poetry,wikisource,itws:845126,"Lascia, Pietro, la penna. Invan coltivi",Pietro Michiele,component:188bfdf5cddedeb1,author:michiele pietro,1182,train,deterministic_training_component,false
wikisource:record:itws:845138,historical_non_sonnet_poetry,wikisource,itws:845138,Costei che già di mille amanti e mille,Leonardo Quirini,component:7e9a064d40cb84c1,author:leonardo quirini,27,validation,selected_global_author_work_validation_component,false
wikisource:record:itws:845139,historical_non_sonnet_poetry,wikisource,itws:845139,Care fatiche e fortunati affanni,Leonardo Quirini,component:7e9a064d40cb84c1,author:leonardo quirini,13,validation,selected_global_author_work_validation_component,false
wikisource:record:itws:845141,historical_non_sonnet_poetry,wikisource,itws:845141,Morto è il Sordoni. Invida man recise,Leonardo Quirini,component:7e9a064d40cb84c1,author:leonardo quirini,26,validation,selected_global_author_work_validation_component,false
wikisource:record:itws:845142,historical_general,wikisource,itws:845142,"Buona notte, cor mio",Leonardo Quirini,component:7e9a064d40cb84c1,author:leonardo quirini,276,validation,selected_global_author_work_validation_component,false
wikisource:record:itws:845143,historical_non_sonnet_poetry,wikisource,itws:845143,Se ben siete l'idea,Leonardo Quirini,component:7e9a064d40cb84c1,author:leonardo quirini,100,validation,selected_global_author_work_validation_component,false
wikisource:record:itws:845144,historical_non_sonnet_poetry,wikisource,itws:845144,"Dio, se tu sapessi",Leonardo Quirini,component:7e9a064d40cb84c1,author:leonardo quirini,121,validation,selected_global_author_work_validation_component,false
wikisource:record:itws:845146,historical_non_sonnet_poetry,wikisource,itws:845146,Cara fame di zelo onde destina,Antonio Basso,component:1395af6cf6926408,author:antonio basso,13,train,deterministic_training_component,false
wikisource:record:itws:845147,historical_non_sonnet_poetry,wikisource,itws:845147,Ecco riedo agli errori e 'l core infido,Antonio Basso,component:1395af6cf6926408,author:antonio basso,8,train,deterministic_training_component,false
wikisource:record:itws:845148,historical_non_sonnet_poetry,wikisource,itws:845148,Siringa di tre canne ond'esce eletto,Antonio Basso,component:1395af6cf6926408,author:antonio basso,8,train,deterministic_training_component,false
wikisource:record:itws:845149,historical_non_sonnet_poetry,wikisource,itws:845149,"Fonte di limpid'acque, in cui si terge",Antonio Basso,component:1395af6cf6926408,author:antonio basso,8,train,deterministic_training_component,false
wikisource:record:itws:845150,historical_non_sonnet_poetry,wikisource,itws:845150,Chi t'alzò ne le sfere? e per quai mani,Antonio Basso,component:1395af6cf6926408,author:antonio basso,34,train,deterministic_training_component,false
wikisource:record:itws:845151,historical_non_sonnet_poetry,wikisource,itws:845151,"Questa è l'urna, o guerrier, ch'entro il suo seno",Antonio Basso,component:1395af6cf6926408,author:antonio basso,23,train,deterministic_training_component,false
wikisource:record:itws:845152,historical_non_sonnet_poetry,wikisource,itws:845152,Del Sol prole gentile,Antonio Basso,component:1395af6cf6926408,author:antonio basso,476,train,deterministic_training_component,false
wikisource:record:itws:845370,historical_non_sonnet_poetry,wikisource,itws:845370,La mia bella a goder seco m'invita,Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,9,train,deterministic_training_component,false
wikisource:record:itws:845371,historical_non_sonnet_poetry,wikisource,itws:845371,La sentenza crudel di non amarmi,Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,12,train,deterministic_training_component,false
wikisource:record:itws:845372,historical_non_sonnet_poetry,wikisource,itws:845372,Or che 'l natal si celebra del vino,Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,201,train,deterministic_training_component,false
wikisource:record:itws:845373,historical_non_sonnet_poetry,wikisource,itws:845373,Vestendo a te simil logore spoglie,Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,9,train,deterministic_training_component,false
wikisource:record:itws:845374,historical_non_sonnet_poetry,wikisource,itws:845374,Disarma il fianco e frena ira e furori,Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,17,train,deterministic_training_component,false
wikisource:record:itws:845376,historical_non_sonnet_poetry,wikisource,itws:845376,"Stanco da lunghi errori, ahi, mi trov'io",Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,17,train,deterministic_training_component,false
wikisource:record:itws:845377,historical_non_sonnet_poetry,wikisource,itws:845377,Era la notte e 'n florida collina,Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,11,train,deterministic_training_component,false
wikisource:record:itws:845378,historical_non_sonnet_poetry,wikisource,itws:845378,"Mole rostrata che, raccolti insieme",Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,8,train,deterministic_training_component,false
wikisource:record:itws:845379,historical_non_sonnet_poetry,wikisource,itws:845379,"Cigni del bel Sebeto, in vostra schiera",Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,24,train,deterministic_training_component,false
wikisource:record:itws:845380,historical_non_sonnet_poetry,wikisource,itws:845380,Nati d'un sangue in una stessa parte,Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,21,train,deterministic_training_component,false
wikisource:record:itws:845381,historical_non_sonnet_poetry,wikisource,itws:845381,Ai nostri danni è scatenata Aletto,Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,18,train,deterministic_training_component,false
wikisource:record:itws:845382,historical_non_sonnet_poetry,wikisource,itws:845382,Seconda il volo degli ispani abeti,Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,24,train,deterministic_training_component,false
wikisource:record:itws:845383,historical_non_sonnet_poetry,wikisource,itws:845383,"Santo guerrier, che della gola infetta",Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,9,train,deterministic_training_component,false
wikisource:record:itws:845384,historical_non_sonnet_poetry,wikisource,itws:845384,Scherzava a l'aura errante,Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,122,train,deterministic_training_component,false
wikisource:record:itws:845385,historical_non_sonnet_poetry,wikisource,itws:845385,Ne l'indico oriente,Vincenzo Zito,component:d6fb1836e3789161,author:vincenzo zito,777,train,deterministic_training_component,false
wikisource:record:itws:845386,historical_non_sonnet_poetry,wikisource,itws:845386,"Colma d'empio furor, di rabbia armata",Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,18,train,deterministic_training_component,false
wikisource:record:itws:845387,historical_non_sonnet_poetry,wikisource,itws:845387,"A biondo crin, che scarmigliato e vago",Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,10,train,deterministic_training_component,false
wikisource:record:itws:845388,historical_non_sonnet_poetry,wikisource,itws:845388,Queste a cui chiaro stil mille comparte,Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,15,train,deterministic_training_component,false
wikisource:record:itws:845389,historical_non_sonnet_poetry,wikisource,itws:845389,Di sacri fogli a le celesti note,Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,16,train,deterministic_training_component,false
wikisource:record:itws:845390,historical_non_sonnet_poetry,wikisource,itws:845390,"Invan per l'ira tua, Cinzia sdegnosa",Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,25,train,deterministic_training_component,false
wikisource:record:itws:845391,historical_non_sonnet_poetry,wikisource,itws:845391,Per saettarmi il petto il cieco dio,Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,7,train,deterministic_training_component,false
wikisource:record:itws:845392,historical_non_sonnet_poetry,wikisource,itws:845392,Dell'aure agli urti inestinguibil face,Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,13,train,deterministic_training_component,false
wikisource:record:itws:845393,historical_non_sonnet_poetry,wikisource,itws:845393,Fremea stridendo e da caverne alpine,Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,18,train,deterministic_training_component,false
wikisource:record:itws:845394,historical_non_sonnet_poetry,wikisource,itws:845394,Giá del torbido mar l'ira spumante,Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,14,train,deterministic_training_component,false
wikisource:record:itws:845395,historical_non_sonnet_poetry,wikisource,itws:845395,"Te sol, tronco divin, bramo ed anelo",Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,10,train,deterministic_training_component,false
wikisource:record:itws:845396,historical_non_sonnet_poetry,wikisource,itws:845396,"Potrai ben tu, co' tuoi volanti ardori",Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,18,train,deterministic_training_component,false
wikisource:record:itws:845397,historical_non_sonnet_poetry,wikisource,itws:845397,Dall'ondoso ocean l'asse stellato,Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,841,train,deterministic_training_component,false
wikisource:record:itws:845398,historical_non_sonnet_poetry,wikisource,itws:845398,D'angui crinita dal tartareo tetto,Antonio Muscettola,component:1c14cd6c7237a86c,author:antonio muscettola,833,train,deterministic_training_component,false
wikisource:record:itws:845412,historical_non_sonnet_poetry,wikisource,itws:845412,S'io non scioglio la lingua in quelle voci,Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,8,train,deterministic_training_component,false
wikisource:record:itws:845413,historical_non_sonnet_poetry,wikisource,itws:845413,"Occhi, bocca, piè, mano e chiome aurate",Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,14,train,deterministic_training_component,false
wikisource:record:itws:845414,historical_non_sonnet_poetry,wikisource,itws:845414,Naufraghi il vostro gaudio entro i miei pianti,Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,7,train,deterministic_training_component,false
wikisource:record:itws:845415,historical_non_sonnet_poetry,wikisource,itws:845415,Moro a tue fughe e son tuoi canti incanti,Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,10,train,deterministic_training_component,false
wikisource:record:itws:845416,historical_non_sonnet_poetry,wikisource,itws:845416,Non per temprar l'altrui crescente ardore,Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,12,train,deterministic_training_component,false
wikisource:record:itws:845417,historical_non_sonnet_poetry,wikisource,itws:845417,"Picciola instabil macchia, ecco, vivente",Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,8,train,deterministic_training_component,false
wikisource:record:itws:845418,historical_non_sonnet_poetry,wikisource,itws:845418,Tu ch'hai ne l'alba tua sera immatura,Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,11,train,deterministic_training_component,false
wikisource:record:itws:845419,historical_non_sonnet_poetry,wikisource,itws:845419,Stupisco!... Un fior chi 'l pinge? e come è nato,Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,10,train,deterministic_training_component,false
wikisource:record:itws:845420,historical_non_sonnet_poetry,wikisource,itws:845420,Gradir Cristo ben dèe di pianto un rio,Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,25,train,deterministic_training_component,false
wikisource:record:itws:845421,historical_non_sonnet_poetry,wikisource,itws:845421,Qui sagace l'ingegno e 'l saldo amore,Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,16,train,deterministic_training_component,false
wikisource:record:itws:845422,historical_non_sonnet_poetry,wikisource,itws:845422,"Circonferenza il ciel, punto inchiodato",Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,192,train,deterministic_training_component,false
wikisource:record:itws:845423,historical_non_sonnet_poetry,wikisource,itws:845423,"Voli al ciel, lasci acciar? Doppio martoro",Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,37,train,deterministic_training_component,false
wikisource:record:itws:845424,historical_non_sonnet_poetry,wikisource,itws:845424,È lingua o fiume? ed è facondia o mare,Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,16,train,deterministic_training_component,false
wikisource:record:itws:845425,historical_non_sonnet_poetry,wikisource,itws:845425,Questo che morto ancora il ciel disfida,Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,10,train,deterministic_training_component,false
wikisource:record:itws:845426,historical_non_sonnet_poetry,wikisource,itws:845426,"Sparsi sangue ed inchiostro, e in ciel straniero",Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,12,train,deterministic_training_component,false
wikisource:record:itws:845427,historical_non_sonnet_poetry,wikisource,itws:845427,Punto di più d'un ferro e semimorto,Giuseppe Artale,component:1a1c8a1453645313,author:artale giuseppe,1020,train,deterministic_training_component,false
wikisource:record:itws:845429,historical_non_sonnet_poetry,wikisource,itws:845429,"Antipode del senno, oppio de' sensi",Giacomo Lubrano,component:af33b8f626a717c1,author:giacomo lubrano,8,train,deterministic_training_component,false
wikisource:record:itws:845430,historical_non_sonnet_poetry,wikisource,itws:845430,Di lubrici letarghi oppio squamoso,Giacomo Lubrano,component:af33b8f626a717c1,author:giacomo lubrano,9,train,deterministic_training_component,false
wikisource:record:itws:845431,historical_non_sonnet_poetry,wikisource,itws:845431,"Rustiche frenesie, sogni fioriti",Giacomo Lubrano,component:af33b8f626a717c1,author:giacomo lubrano,21,train,deterministic_training_component,false
wikisource:record:itws:845432,historical_non_sonnet_poetry,wikisource,itws:845432,Per le liquide vie vola ondeggiante,Giacomo Lubrano,component:af33b8f626a717c1,author:giacomo lubrano,20,train,deterministic_training_component,false
wikisource:record:itws:845433,historical_non_sonnet_poetry,wikisource,itws:845433,Apresi inciso entro un'adriaca scola,Giacomo Lubrano,component:af33b8f626a717c1,author:giacomo lubrano,13,train,deterministic_training_component,false
wikisource:record:itws:845434,historical_non_sonnet_poetry,wikisource,itws:845434,Con qual magia di cristallina lente,Giacomo Lubrano,component:af33b8f626a717c1,author:giacomo lubrano,10,train,deterministic_training_component,false
wikisource:record:itws:845435,historical_non_sonnet_poetry,wikisource,itws:845435,L'arbore imperiosa in cento rami,Giacomo Lubrano,component:af33b8f626a717c1,author:giacomo lubrano,16,train,deterministic_training_component,false
wikisource:record:itws:845436,historical_non_sonnet_poetry,wikisource,itws:845436,"Doni del ciel, gratuiti tesori",Giacomo Lubrano,component:af33b8f626a717c1,author:giacomo lubrano,15,train,deterministic_training_component,false
wikisource:record:itws:845437,historical_non_sonnet_poetry,wikisource,itws:845437,Si slaccia Filli il petto e le native,Giacomo Lubrano,component:af33b8f626a717c1,author:giacomo lubrano,20,train,deterministic_training_component,false
wikisource:record:itws:845438,historical_non_sonnet_poetry,wikisource,itws:845438,Mormorava ai singulti,Giacomo Lubrano,component:af33b8f626a717c1,author:giacomo lubrano,1054,train,deterministic_training_component,false
wikisource:record:itws:845439,historical_non_sonnet_poetry,wikisource,itws:845439,Godea Lilla in mirare augel dipinto,Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,187,train,deterministic_training_component,false
wikisource:record:itws:845440,historical_non_sonnet_poetry,wikisource,itws:845440,Se con la face Amor saetta ardori,Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,12,train,deterministic_training_component,false
wikisource:record:itws:845441,historical_non_sonnet_poetry,wikisource,itws:845441,Adulterare il venerando argento,Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,193,train,deterministic_training_component,false
wikisource:record:itws:845442,historical_non_sonnet_poetry,wikisource,itws:845442,Sorte perversa! In vil tugurio nato,Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,170,train,deterministic_training_component,false
wikisource:record:itws:845443,historical_non_sonnet_poetry,wikisource,itws:845443,Da ricinte prigion di carta avvolta,Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,7,train,deterministic_training_component,false
wikisource:record:itws:845444,historical_non_sonnet_poetry,wikisource,itws:845444,"Monarchessa del mar, ch'ardita sdegni",Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,25,train,deterministic_training_component,false
wikisource:record:itws:845445,historical_non_sonnet_poetry,wikisource,itws:845445,Nella sannia magion scossa e cadente,Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,23,train,deterministic_training_component,false
wikisource:record:itws:845446,historical_non_sonnet_poetry,wikisource,itws:845446,"Dure balze, aspri colli e selve antiche",Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,14,train,deterministic_training_component,false
wikisource:record:itws:845448,historical_non_sonnet_poetry,wikisource,itws:845448,"La tua lingua immortal, ch'offesa offende",Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,30,train,deterministic_training_component,false
wikisource:record:itws:845450,historical_non_sonnet_poetry,wikisource,itws:845450,Tu che dal riguardarmi orror apprendi,Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,9,train,deterministic_training_component,false
wikisource:record:itws:845451,historical_non_sonnet_poetry,wikisource,itws:845451,"L'uom ch'al volto ha le rughe, al crin la neve",Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,8,train,deterministic_training_component,false
wikisource:record:itws:845452,historical_non_sonnet_poetry,wikisource,itws:845452,"Folle pensier, che la mia mente ingombra",Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,16,train,deterministic_training_component,false
wikisource:record:itws:845453,historical_non_sonnet_poetry,wikisource,itws:845453,"Tu, che superba vai di ferro armata",Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,11,train,deterministic_training_component,false
wikisource:record:itws:845454,historical_non_sonnet_poetry,wikisource,itws:845454,Al terminar degli anni eccomi giunto,Giovanni Canale,component:4e1fb81aaa324b2c,author:canale giovanni,2132,train,deterministic_training_component,false
wikisource:record:itws:845539,historical_non_sonnet_poetry,wikisource,itws:845539,Mentre le vie più tenere del prato,Federigo Meninni,component:206a97cbcc8a640a,author:federigo meninni,13,train,deterministic_training_component,false
wikisource:record:itws:845540,historical_non_sonnet_poetry,wikisource,itws:845540,"Degli orti, ch'erudì destra ingegnosa",Federigo Meninni,component:206a97cbcc8a640a,author:federigo meninni,15,train,deterministic_training_component,false
wikisource:record:itws:845541,historical_non_sonnet_poetry,wikisource,itws:845541,"Vedi, Nice, quel monte? Egli è Vesevo",Federigo Meninni,component:206a97cbcc8a640a,author:federigo meninni,15,train,deterministic_training_component,false
wikisource:record:itws:845542,historical_non_sonnet_poetry,wikisource,itws:845542,Nel vetro lusinghier l'aspetto antico,Federigo Meninni,component:206a97cbcc8a640a,author:federigo meninni,15,train,deterministic_training_component,false
wikisource:record:itws:845543,historical_non_sonnet_poetry,wikisource,itws:845543,"Questi, che spiega a l'aure ali splendenti",Federigo Meninni,component:206a97cbcc8a640a,author:federigo meninni,8,train,deterministic_training_component,false
