candidate_id,ebook_id,title,authors,source_kind,stanza_pattern,line_count,character_start,character_end,source_text_sha256,cleaned_text_sha256,first_line,last_line,exact_reference_ids,near_reference_ids,heldout_reference_ids,duplicate_gutenberg_candidate_ids,manual_review_resolution,manual_review_rationale,candidate_decision
pg62892:char50953-51515,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,50953,51515,2cac9d69549171395ae81c309410eb4ca84f4991c91094f260c0094de09dd959,f62294af7055f30910d1429f9be14da85fb7609623720a87420be5c149deb03d,"Se interrogasse alcun quelli, che già",Chi cercando la va ne' Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char51526-52128,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,51526,52128,c0c9c618a76871e1974d0550e637ef0d55725e87bcaa980c9793ee4e8bf35114,cc3c18ac55647e6a6c708f95a722afe18417181ebb553264b3048d79c218b288,"Timida Lepre, o Cavriol, poichè",Che il Diavol dica a te: passa di quì.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char52139-52714,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,52139,52714,d95138269a73450323012a256e1a2c816f5f9db7a86c7c51a13b6af190e5cd38,72263335f0e4e11ece6c3b0415613c7c78270a5e70ff5d6ee284532d93c7cb7a,"Insegnano i Filosofi, che se","Come diavol ti faccia, io non lo so.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char52725-53290,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,52725,53290,21e42e98f2aa96dd730faa106017c761ff21ddd8f1bddb4c0ba580c6625d94ef,cffdfb0430b671323d51198a1a755a8e0851d0ff4a135fa8253c48b00952556e,"Impallidisce il misero Bassà,",E il Carnefice mio ravviso in te.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char53301-53862,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,53301,53862,13d1b69f77d0852279fbe7832778678f9b8380067c608cd9af3985cc7cab6fc1,4721b14e9764995445f8fd9f0a0bc29923dc6479b813c5d3db7abd1f40bf6e7e,"Quando il Sol più cocenti, e dritti in giù",E non ancora il Creditor crepò.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char53873-54426,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,53873,54426,28096ac3935738387f094b8308f65476b2dca513a809884817b18928395be8e5,7eeb34163b204251edd32932ce1039ba885dd0037678a13590e51d9f10159247,"Finchè ti splenderan sereni i dì,",O cara fedeltà mi secchi un po'.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char54437-55012,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,54437,55012,de24b5f4fd094c842021242da644f048869f4a1cd016f254b91c22c177855469,6b5e8511642fcf533e0e578666f1e4ead7a7d5b2d66d57cf1955d906f3c55f2a,"Qualor tetra mestizia m'assalì,",Che possa provenir da Giulj trè.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char55023-55595,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,55023,55595,750418a3f5dbc71fcf4f5cf3a7217deb712c5cd1b019c7b2eb643c8d409c8e3b,33869f7ac9f43d35b5db34306fcd24ca243687469f915465b1d17749e0cbaabd,"Per occultarmi al Creditor, poichè","Lo specchio degli amici, eccolo quì.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char55606-56142,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,55606,56142,75986e79e6e0bf035e028a5f08f34c9089c6cf4008f04d451876af1e2ca34204,65f5c0cb01a973e9ed93edca5117d5bfac31c6d2ec42f7c33ce43712c913fcb5,"Il bel costume di operar così,",E sol fra Greci uso sì bel restò.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char56153-56726,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,56153,56726,55920c3bf496515a8669370adeb7015f13fff15352ae5f5f8870904504c08614,b4a1ae4245d610b89c91cf188a31800e01934bd79a7b4d4e022b84d1150aef1f,Spesso al mio Creditor vien volontà,Del rimanente poi non ne so più.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char56737-57285,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,56737,57285,cad93375c60b5a042fe0396892a3f4694d6e71a8415092f4c786a8f9a73b95a6,700d917acf6803c4df2ffafc406fb7a24e153db8d8cabda3cf205899bd70a566,Inusitata generosità,E si mantenne in credito così.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char57296-57875,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,57296,57875,10e1aba3d08c8cd84d4d1e7eec9c407fa0a00050b993bcc4336950a96f7ff178,4767ae5f255777965c00256f44e3edf71bf85fa0127597ae7aecddf1adb31e9d,"Non poche volte ho inteso dir, da chi",Ch'ha col sangue una qualche affinità.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char57886-58458,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,57886,58458,911336320f77c60f4f29bbd96bf66077afd0e05b82c1c8b6f28adca0e4ee9527,5af14c3174a90237bcb934b30470398e1a02051b81d0c87176abfd94628bec77,"Se un risalto febbril si desta in me,",Un Collegio di Medici non può.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char58469-59047,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,58469,59047,aa242ae67a4c5e7e439791b6aa0dc11afa5ac5e3a0a72ae10d54e1c7f369c650,15ae070eb1bd71d0de33dc9bbecf3d277f69b94297d3cacdc5149387995b2feb,"Qual Uom, che lunga prigionia soffrì",D'appresso aver Colui de' Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char59058-59656,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,59058,59656,b6affb8a4f7eae3ec5440c6b91b92271905f934ed548ac388b44ebfc9360dc75,c2e567ccec384b436a970a99ecd8e256fc1bcb9c3fff9129d59e28cd6ce4579e,"Là presso il Polo, nei più corti dì,","Voce, che chiederebbe i Giulj tre.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char59667-60236,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,59667,60236,4dfad3986919d7c6c6569df3284f0b36aa6c9f59b622f6fb7eca6aa1fbd26999,5ed45b4ebec67d7ca6248ea9e2a98740e76f154c808d8e118b72abc09f6875e6,"Chiunque a' rai del giorno i lumi aprì,",A un crudele esattor di Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char60247-60806,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,60247,60806,6ce3bf3a18960d5571031647165ff6254e97a7a07c23d0d91f2f5dbe5cf33518,57400bd4cb567f82b824c4652b8f5255e85f1bbb5616dcea0cc9a578038b297e,"Prima i rapidi fiumi andranno in su,",Dal nulla ricavare i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char60817-61393,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,60817,61393,bb2ebba6ef53b785fadb2d19f656aefd59fcf1e479d3544548aa988493ded1ff,9702809d4fe05e44068a0db8f6c1cf4fa69b6cbb92a5f6e6033569c75a7a4ee5,Se Dedalo ingegnoso ai fianchi unì,A chiedermi per aria i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char61404-61983,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,61404,61983,59f41faafa6c77e88e31233c6cf669b8dfb5334680c07698554467f0a2f1cb3c,778837c1dd6dc4256cf9cb18cf6cf4b33b7da926d20e54b7eb3fd79263324389,"Passeggier, che soletto inerme e a piè","Quando ti giuro, che danar non ho.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char61994-62570,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,61994,62570,d2303e2f00a885901c1b3f0aabe3feb43f6e00a0cb6a89fa35cdb3275c87a5fb,e93dfcaa796558ef812fd95253771b2f75721e0293044ee15ea0866b1ab93f5f,"Come il dono di Paride, che un dì,",Ora per quei guerra crudel mi fa.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char62581-63150,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,62581,63150,82b4614e0884ae6fb91e1574af07c816327a08471fbc352ec7657f21df7fcf94,fdc427602b03a1a8df5bf24757b80e554ed4ba60a671ed7fa31a75006499f62b,"Sempre per infallibile terrò,","O faccia tosta, allor vali un Perù.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char63161-63755,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,63161,63755,2ed4bc19492d1926dffcde5def379c4f10e782735e0311aa5cc6577720d54f82,90adab5ce077fd9c8c89297edb1ba28059047a4e05ee2fb929deca6b6891d654,"Lo stupido Barbier, che a Mida un dì",Anch'essi a domandarmi i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char63766-64352,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,63766,64352,ac50f308aa82b78d7de7a16596ec940cd836024f3eeedfaf3614963b1f214027,e1c90c053a39afa28df357fc79410d788a256498e8be89fb23c8850b259b1bf3,"Alza la greve mazza il Fabro, e dà","Colle molestie, che tutt'or mi diè.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char64363-64908,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,64363,64908,b6c2614e0382830e7cea5d773e7aabe50ab0a0eb19608a9f8457f58557f97947,0ddc20002bd52f038fb857a52fcd04bd92256c79f3db01f37727d0d3d2430b79,"Cometa, che pel Ciel cinta sen va","Che spesso avviene, e regolar non è.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char64919-65478,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,64919,65478,a4361a9654af316721c35289d27d9686585c049d0cd1a686624ce1330275bdb7,5ed25201754c2b59660c2242a0d69c70a694ef9c5e10f2049f28edc74efe811b,Spesso in mezzo alle mie calamità[10],Mi tormentassi men per Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char65489-66082,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,65489,66082,feda2b77b37140bce1f1675f2be8783e62eb97f38ff1051f0abc024bb23f2d19,aad294da26b7c05d1623f60ea4f0376fca2043ee6805c96ecc3fdff789e18359,"Ronzin, che i sproni al fianco ognor soffrì","Siegua il mio Creditor, nol prezzo più.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char66093-66668,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,66093,66668,9e47b74ad106bbd692b800219cfd85f977f602fc4e5110ba0e359f881f4c22f4,56ba2e12fef85f41d7e6197d12e82343c18effb2e96888b4847c034f7ea050a9,Si mostra il Creditor spesso con me,E la fatal graffiata alfin gli dà.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char66679-67240,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,66679,67240,9e4018bef554948e7087f9e37e75df68def3a7fddf0ce6d67d64c6aa4c1f1a2e,34c0e8e1fb26a58844e5db3a79e7981d17d43d617d7b083e418ac6065f7c0472,"Nocchier, che 'l vasto mar solcando va",E da crudeli traversìe campò.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char67251-67810,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,67251,67810,8b676fcaf3eaa7028f33b72c741433ba14a4961eb761a1d1dbe8e65dac7341d4,1f1c8aa570da88fd060b974bef855a3a3d422fa4864863ce66293315f56d0ce3,Antichissimamente costumò,E non sodisfo al debito così.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char67821-68389,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,67821,68389,f55c6d46fb5a0bc972ac31c4893fff78da00c23285dcdc7e0fecb3efdff5c87a,b5a4512075932d3283cc1b9cdcfe3b8740ea6f8302c079c590e1099d04331803,"Qual'armonia dal Ciel fra noi calò,[11]",Per fin dimenticarmi i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char68400-68984,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,68400,68984,eb4826dfce28a0b85d9119e6550774c298f86fc385a094394e4100248cb1e328,ecf358d99e4ff546f93be532ac6fb83244548a78a19bba9f312dcb40d0471f39,"Pellegrin, che smarrissi, e s'internò",Vieni per domandarmi i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char68995-69563,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,68995,69563,3db7da76b2ff923ad9579b24fb56c5064c3cbe3ed04649f155d46db5d0046707,f89aadf7803723a6c211863d6b4b39df5e5017580b8156a1bccf39d476d86dac,"Crisofilo, che sempre amor provò",Ma pel secondo fin de' Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char69574-70122,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,69574,70122,65286069d7e0ef9db8077d3ccb033e68d299d2810d6b5055696c43b1ad5f94d8,ce34518094e63c853af39066f346652137b52879b0138912706b47d02ef5b43a,"Crisofilo mio caro, io so, che tu","Difficil, ch'io ti renda i Giulj tre.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char70133-70686,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,70133,70686,8faa23075ee6c730fa74ad49e288deeda81b7b96a3cd3c47da5006faece960fe,4b9dee77c74fd0117fd1e787c70a050e41bcb512fb0323b87c69457352e344dd,"Soffrir d'aspro Padron la senettù,",Come d'un Creditor simile a te.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char70697-71270,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,70697,71270,8fa3ca6cae9d2fd69a00d3ea3cf98896a007c01c7d5eb0f4759667bab76b0c12,fa73beb12170f04fa5b61f7a3355eeb5cd4ed3f76eb3bb5e0179fbd6329043bc,"Io non bramo il Tesor d'Attalo Re,","Io ne son stanco, e non ne posso più.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char71281-71846,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,71281,71846,b9179a94d86434ec1d536f668343e53b592a0279ed0e11c44aa97397b47ee0fa,1dbb7674011aa896a9b0ab4c2123cf09bb2acd95849cebf41ca3e6d8c192a47b,"Oh quanto scioccamente vaneggiò,","Rompere il vaso, e non pensarvi più.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char71857-72416,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,71857,72416,33a6f6a8784de2725738a7756ce2a52b5526070f40148d022140e9a653c5353a,60ecf4732ff22684bd8bb439b07f1d0d55fc1fd98eb21c3a6ccddbf328b11825,"Come caldaja, o pentola, che sta",E la Poetica effusion causò.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char72427-72987,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,72427,72987,880d0f04ae69ca0c661a88f04ef104f40ea44a27b85803e492d2ef3e5d45c21c,3960d2b41c586a0ceb5c9d3fb77848a358ec201a060db04508f277d52ed05479,"Forse al tempo, che Davide regnò,",Che Creditor divenir possa a te.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char72998-73554,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,72998,73554,e21259cfec21f3c3ae9cf7847a0faf228e3c113f8ae5fcd02f86135b54d94971,e03c9bb07484cdbc023975f5856eebe9eda44ea6b00b6959c068e9efd7cbfce8,Guardami il Ciel! che brutto sogno oimè,E le veci del Diavolo farà.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char73565-74109,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,73565,74109,b60130d1c1e95c2aa22a0fbb7b6f53a2562d078dc61c77f9d0cc85dc5ce4bba9,ad0c6f0d27c3c1bf29626466295a3ef3eeef3966b7c213eca8277591cd26ea96,"Di tanto orrore un sogno tal mi fu,",Gli farò dir dal Portinar: non v'è.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char74120-74684,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,74120,74684,aac6e1a453faad4e2de200170e9cf8f98257648d645150ae363e730ac87c2c19,f996f763691c5880e83441828f4c6865c6e3ca00f8f795e99ff245e795de8251,"Non già per impugnar la verità,","E duri ancor, nè la finisci più?",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char74695-75292,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,74695,75292,29fb47e608bc9cab06ae542b64f66b811f44f57a1af9ebd742c5b864392dd310,3aeb6964350031d258cf74ee7fee25586cb9d86e3910d805013ace07be0d5a74,"La Lingua d'_oc_, dett'anch'oggi così,",Che per me si può dir Lingua del _no_.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char75303-75864,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,75303,75864,8eae46993d177dcd0fe30ab8e4b58189bec49e9cbbdfdaffa3858c05d7e1183a,ccb01d94e8fe1888ff83e5e3c5a7564fbee3a39d8a8d1e792a80a87d8a968506,"Saggio Guerrier, che forza ed arte usò,",Pertinace mi chiedi i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char75875-76440,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,75875,76440,80d8cffc82843ab29496cf6eaea416c3a2c35ca63512915afc896ed08458f00a,33a5f1680460d48bb51e3bca51552aee2c331429786304c3f7a41bb4444bf432,"Dicon, ch'era una volta in Frigia un Re",Che i Giulj tre non mi chiedessi più.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char76451-77014,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,76451,77014,3c941e620ec0f27325ccff744ca78615af1e64419a146970dabf885c75ee98e0,e0191ff309bf1f7b5ae6aba2d1666257a54d071c51c5a766f5c76e2d207c87ae,"Tu dici, che niun mai trovar potrà,","Se i tre Giulj non ho, trovarli in me.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char77025-77613,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,77025,77613,4adcfe391686534023c6138a25d88ac96accd2fbe917f93629a41c356f01861c,df93a8062a9de28468be7c8f517b2d2a0c864653aaaf3f95f609467d75bf246b,"Avanti il Creditor viemmi ogni dì,","Lo spaventoso suon, ch'altri fugò.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char77624-78206,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,77624,78206,634be78c828dd89ec2e2a4b70e4edb08cafdae8814ca81b7e814afae702cfbfa,73560127c54428f493f85a5273cd15b414f2d1841fbf6fa1899b9364a048dbbb,"O inutile travaglio, o vanità",Darteli alfine; e non sentirti più.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char78217-78771,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,78217,78771,4ba57f73fd5a7b1d4aaeb7b97acf25c9a9b668ef7003cc49bc7c6756221d0a7c,8223596d072b67afc959b182658f9cc0124a7dd45fd9e346d26f4fb84f618c9e,Crisofilo impegnossi in pochi dì,Domandarmi in Francese i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char78782-79341,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,78782,79341,f36c49e8f9e2e92fdcd952d0744cfc683f036bab1562d9a3b3b603de03c7dd6a,cb5761efa7ec1e344bb9f2bf6b34c32a6e1627c37d461a14d17d387d0d78d641,"Tu crederai, che irato io sia con te,",Ed un'avaro cor mai non s'empì.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char79352-79912,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,79352,79912,cca19c0340eddee5790cccc43ddd8d694dd7dadbab48d6bbe9aaa16063e3f756,f0c63230228a28062b5ff4c2b6d1fffa49c371edfac98698979cbdd2941b62ac,"Pallon, che la parete a colpir va,","Riporta il colpo, che portava a me.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char79923-80504,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,79923,80504,393a215ce49670a7f27dff9e57bed9c2916a361cf7fd95e0b6e0a2009c5e3ed2,2ed765cfa48529aee185ee59c27e97cff76478d8689050978a709204d02984ec,"Tra l'affanno, e il calor smaniando sta","Tanto il mal più s'accrebbe, e peggiorò.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char80515-81063,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,80515,81063,c631d46bdefb16f95fac7ec6abb3bc876162832516aabcbc0d25b24086f644ed,ad9cb546288a870b8beefa54bdae405f28393289a432a868ee8e99f8b211d727,Secondo la diversa qualità,Onde chiedi sì spesso i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char81074-81634,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,81074,81634,432a069ace8899ea30a6d739e8f8803bd3eb2f02dc4db4ca9ef3bb8328d72bfb,6216993f06c1fc1f7df069d7f5dd87a1a056c6c79f7eed116a6b9153ed935b12,"Pera colui, che primo a noi portò",Ma prigion non si va per Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
